word,root,suffixes
oturduğum,otur,duğum
elimde,el,imde
evrak,evrak,
çantasıyla,çanta,sıyla
bankaları,banka,ları
siparişlerini,sipariş,lerini
ettiğimiz,et,tiğimiz
devlet,devlet,
dairelerini,daire,lerini
dolaşıyor,dolaş,ıyor
evrakı,evrak,ı
edip,et,ip
müdüre,müdür,e
muavinine,muavin,ine
izahat,izahat,
vermek,ver,mek
masamın,masa,mın
masada,masa,da
canlı,canlı,
olduğundan,ol,duğundan
şüphe,şüphe,
ettirecek,et,tirecek
hareketsiz,hareket,siz
oturan,otur,an
çekmesinin,çekme,sinin
gözündeki,göz,ündeki
romanını,roman,ını
okuyan,oku,yan
sahiden,sahiden,
sıkıcı,sıkıcı,
mahluk,mahluk,
olduğuna,ol,duğuna
kanaat,kanaat,
getirmiştim,getir,miştim
ruhunda,ruh,unda
kimsenin,kimse,nin
ifade,ifade,
arzusuna,arzu,suna
mukavemet,mukavemet,
düşünüyor,düşün,üyor
alakasız,alaka,sız
insanın,insa,nın
nebatlarınkinden,nebat,larınkinden
farklı,fark,lı
ediyordum,et,iyordum
buraya,bura,ya
işlerini,iş,lerini
görüyor,gör,üyor
anlayamadığım,anla,yamadığım
itiyatla,itiyat,la
kitaplar,kitap,lar
okuyor,oku,yor
alışverişini,alışveriş,ini
yapıp,yap,ıp
dönüyordu,dön,üyordu
birbirine,birbiri,ne
tıpkı,tıpkı,
tıpkısına,tıpkı,sına
benzeyen,benze,yen
günlerin,gün,lerin
senelerin,sene,lerin
hastalık,hastalık,
zamanları,zaman,ları
değişiklikti,değişik,likti
arkadaşların,arkadaş,ların
anlattığına,anlat,tığına
oldum,ol,dum
olası,olası,
yaşamaktaydı,yaşa,maktaydı
heyecanlandığını,heyecanlan,dığını
gören,gör,en
amirlerinin,amir,lerinin
yersiz,yer,siz
haksız,hak,sız
ithamlarına,itham,larına
sakin,sakin,
ifadesiz,ifade,siz
bakışla,bakış,la
tercümeleri,tercüme,leri
daktiloya,daktilo,ya
teşekkürde,teşekkür,de
bulunuyordu,bulun,uyordu
sırf,sırf,
daktiloların,daktilo,ların
ehemmiyet,ehemmiyet,
vermemeleri,ver,memeleri
yüzünden,yüzünden,
geç,geç,
hamel,hamel,
i,i,
gelmiş,gel,miş
sert,sert,
bekleyeceğiz,bekle,yeceğiz
size,siz,e
acele,acele,
işim,iş,im
var,var,
gideceğim,git,eceğim
macar,macar,
şirketinden,şirket,inden
mektubun,mektup,un
tercümesini,tercüme,sini
getirmediniz,getir,mediniz
bağırmıştı,bağır,mıştı
öteki,öteki,
iskemlesinden,iskemle,sinden
süratle,süratle,
doğrularak,doğrul,arak
bitirdim,bitir,dim
efendim,efendim,
hanımlar,hanım,lar
yazamadılar,yaz,amadılar
verilmiş,ver,ilmiş
işin,iş,in
hepsinden,hepsi,nden
söylemedim,söyle,medim
onlara,on,lara
bağırdı,bağır,dı
vereceğinize,verecek,inize
havale,havale,
edilen,et,ilen
işi,iş,i
yapın,yap,ın
çıktı,çık,tı
arkasından,arka,sından
daktilolara,daktilo,lara
yalvarmaya,yalvar,maya
sahne,sahne,
esnasında,esnasında,
nazar,nazar,
atmaya,at,maya
görmeyen,gör,meyen
giren,gir,en
yerine,yerine,
geçerek,geç,erek
eğdi,eğ,di
insanı,insa,nı
hiddete,hiddet,e
sarsılmaz,sarsıl,maz
eline,el,ine
kurşunkalem,kurşunkalem,
alarak,al,arak
karalamaya,karala,maya
başladı,başla,dı
yazmıyor,yaz,mıyor
çizgiler,çizgi,ler
çiziyordu,çiz,iyordu
hareketi,hareket,i
sinirli,sinirli,
farkında,fark,ında
olmadan,ol,madan
şeyle,şe,yle
olması,ol,ması
dudaklarının,dudak,larının
kenarında,kenar,ında
bıyıklarının,bıyık,larının
alt,alt,
tarafında,taraf,ında
belirdiğini,belir,diğini
görür,gör,ür
gibiydim,gib,iydim
eli,el,i
durup,dur,up
küçülterek,küçül,terek
bakıyordu,bak,ıyordu
gördüğü,gör,düğü
şeyden,şey,den
yüzünü,yüz,ünü
saran,sar,an
belirsiz,belirsiz,
gülümsemeden,gülümse,meden
anlıyordum,anla,yordum
kalemi,kale,mi
bıraktı,bırak,tı
karaladığı,karala,dığı
seyretti,seyret,ti
ayırmadan,ayır,madan
bakıyordum,bak,ıyordum
sefer,sefer,
yepyeni,yepyeni,
ifadenin,ifade,nin
peyda,peyda,
şaşırdım,şaşır,dım
birisine,biris,ine
acır,acı,r
hali,hal,i
meraktan,merak,tan
yerimde,yer,imde
duramıyordum,dur,amıyordum
kalkacağım,kalk,acağım
doğruldu,doğrul,du
fırladım,fırla,dım
adımda,ad,ımda
masaya,masa,ya
vardım,var,dım
üzerine,üzerine,
çizdiği,çiz,diği
göz,göz,
atınca,at,ınca
hayretimden,hayret,imden
içi,iç,i
ustaca,usta,ca
çizginin,çizgi,nin
içerisinde,içeri,sinde
hüviyetiyle,hüviyet,iyle
başkalarının,başka,larının
benzeyişi,benze,yişi
zannetmem,zannet,mem
teker,teker,
araştırılınca,araştır,ılınca
benzemiyordu,benze,miyordu
avaz,avaz,
bağırdığını,bağır,dığını
yanılmaya,yanıl,maya
hayvanca,hayvan,ca
hiddet,hiddet,
tarifi,tarif,i
bayağılıkla,bayağı,lıkla
mustatil,mustatil,
şeklinde,şekil,nde
açılmış,aç,ılmış
ağız,ağız,
baktığı,bak,tığı
yeri,yer,i
delmek,del,mek
istediği,iste,diği
aciz,aciz,
boğulmuşa,boğ,ulmuşa
çizgi,çizgi,
halindeki,hal,indeki
gözler,göz,ler
kanatları,kanat,ları
mübalağalı,mübalağa,lı
yanaklara,yanak,lara
genişleyen,genişle,yen
böylece,böylece,
çehreye,çehre,ye
vahşi,vahşi,
veren,ver,en
burun,bur,un
dakika,dakika,
şurada,şurada,
doğrusu,doğrusu,
ruhunun,ruh,unun
resmiydi,resmi,ydi
hayretimin,hayret,imin
sebebi,sebep,i
şirkete,şirket,e
girdiğimden,gir,diğimden
zıt,zıt,
hükümler,hüküm,ler
verip,ver,ip
duruyordum,dur,uyordum
mazur,mazur,
görmeye,gör,meye
çalışıyor,çalış,ıyor
istihfaf,istihfaf,
şahsiyetiyle,şahsiyet,iyle
bugünkü,bugünkü,
verdiği,ver,diği
şahsiyeti,şahsiyet,i
karıştırıyor,karış,tırıyor
ayırmak,ayır,mak
istiyor,iste,yor
büsbütün,büsbütün,
çıkmaza,çıkmaz,a
giriyordum,gir,iyordum
ortaya,orta,ya
koyduğu,koy,duğu
zamandan,zaman,dan
istediğim,iste,diğim
göremediğim,gör,emediğim
insandı,insan,dı
yüzünün,yüz,ünün
iptidai,iptidai,
ifadesine,ifade,sine
acınacak,acın,acak
zalimlik,zalim,lik
zavallılığın,zavallı,lığın
iştiraki,iştirak,i
vazıh,vazıh,
gösterilmemiştir,göster,ilmemiştir
senelik,sene,lik
defa,defa,
bugün,bugün,
tanıyordum,tanı,yordum
resim,res,im
izah,izah,
etmişti,et,mişti
münasebetlerindeki,münasebet,lerindeki
çekingenliğini,çekingen,liğini
etrafını,etraf,ını
tanıyan,tanı,yan
ta,ta,
içini,iç,ini
keskin,keskin,
heyecanlanmasına,heyecanlan,masına
kızmasına,kız,masına
mıydı,mı,ydı
küçüklüğü,küçük,lüğü
çırpınan,çırpın,an
taş,taş,
durmaktan,dur,maktan
yapabilirdi,yap,abilirdi
teessürlerimiz,teessür,lerimiz
inkisarlarımız,inkisar,larımız
hiddetlerimiz,hiddet,lerimiz
karşımıza,karşı,mıza
hadiselerin,hadise,lerin
anlaşılmadık,anlaş,ılmadık
beklenmedik,beklenmedik,
taraflarınadır,taraf,larınadır
şeye,şe,ye
hazır,hazır,
gelebileceğini,gel,ebileceğini
sarsmak,sars,mak
dikdörtgen,dikdörtgen,
küçümsüyordum,küçümse,yordum
düş,düş,
kırıklıklarımız,kırık,lıklarımız
verici,verici,
mahiyet,mahiyet,
almıştı,al,mıştı
beliren,belir,en
ışığa,ışık,a
tezatların,tezat,ların
seziyordum,sez,iyordum
tuttuğum,tut,tuğum
resmin,resim,n
çizgilerindeki,çizgi,lerindeki
isabet,isabet,
elinden,el,inden
çıkmadığını,çık,madığını
gösteriyordu,göster,iyordu
seneler,sene,ler
resimle,res,imle
uğraşmış,uğraş,mış
lazımdı,lazım,dı
baktığını,bak,tığını
gördüğünü,gör,düğünü
incelikleriyle,incelik,leriyle
tespit,tespit,
etmesini,et,mesini
hüner,hüner,
kapı,kap,ı
elimdekini,el,imdekini
çabucak,çabucak,
bırakmak,bırak,mak
istedim,iste,dim
kalmıştım,kal,mıştım
tercümeleriyle,tercüme,leriyle
özür,özür,
diler,dil,er
şaşıracağını,şaşır,acağını
sırrını,sır,rını
ele,el,e
vereceğimden,verecek,imden
korkacağını,kork,acağını
sanmıştım,san,mıştım
gülüşüyle,gül,üşüyle
elimden,el,imden
olmuştum,ol,muştum
el,el,
alışkanlığıyla,alışkan,lığıyla
karalıyorum,karala,yorum
görüyorsunuz,gör,üyorsunuz
sıkıntısı,sıkıntı,sı
işte,işte,
resmi,resmi,
avucunun,avuç,unun
buruşturarak,buruştur,arak
sepetine,sepet,ine
attı,at,tı
yazdılar,yaz,dılar
mırıldandı,mırıldan,dı
yanlışlar,yanlış,lar
okumaya,oku,maya
kalksam,kalk,sam
beyi,be,yi
kızdıracağım,kız,dıracağım
hakkı,hak,kı
götürüp,götür,üp
vereyim,ver,eyim
gözlerimle,göz,lerimle
kendisini,kendi,sini
söyleniyordum,söylen,iyordum
bundan,bu,ndan
hareketleri,hareket,leri
vermeye,ver,meye
onunla,on,unla
konuşmak,konuş,mak
hakiki,hakiki,
hüviyetine,hüviyet,ine
öğrenmek,öğren,mek
fırsattan,fırsat,tan
istifadeye,istifade,ye
kalktım,kalk,tım
sokulganlığımı,sokulgan,lığımı
fark,fark,
etmez,et,mez
nazik,nazik,
boşluk,boşluk,
bırakan,bırak,an
tavrını,tavır,nı
muhafaza,muhafaza,
dostluğumuz,dostluk,umuz
ilerlerse,il,erlerse
ilerlesin,ilerle,sin
kapalı,kapalı,
kaldı,kal,dı
ailesini,aile,sini
vaziyetini,vaziyet,ini
merakım,merak,ım
arttı,art,tı
yaklaşmak,yaklaş,mak
attığım,at,tığım
yeni,yeni,
muammalarla,muamma,larla
karşılaştırıyordu,karşılaştır,ıyordu
mutat,mutat,
hastalıklarından,hastalık,larından
birinde,bir,inde
yarına,yar,ına
yazıyı,yazı,yı
göndermek,gönder,mek
istiyordu,iste,yordu
ver,ver,
hem,hem,
ziyaret,ziyaret,
etmiş,et,miş
olurum,ol,urum
nesi,ne,si
uzadı,uza,dı
hastalığı,hastalık,ı
sürmüştü,sür,müştü
haftadan,hafta,dan
uğramıyordu,uğra,mıyordu
hademelerden,hademe,lerden
ismetpaşa,ismetpaşa,
mahallesindeki,mahalle,sindeki
evi,ev,i
mevsim,mevsim,
ortalarıydı,orta,larıydı
karanlık,karanlık,
çöken,çök,en
sokaklarda,sokak,larda
yürümeye,yürü,meye
döşeli,döşeli,
yollarına,yol,larına
benzemeyen,benze,meyen
bozuk,bozuk,
kaldırımlı,kaldırım,lı
dar,dar,
mahalleleri,mahalle,leri
geçtim,geç,tim
birbiri,birbiri,
arkasına,arka,sına
yokuşlar,yokuş,lar
inişler,iniş,ler
yolun,yol,un
sonunda,sonunda,
şehrin,şehir,n
bittiği,bit,tiği
yerlerde,yer,lerde
sola,sol,a
saptım,sap,tım
köşedeki,köşe,deki
girerek,gir,erek
kum,ku,m
yığılı,yığılı,
arsaların,arsa,ların
katlı,kat,lı
boyalı,boyalı,
bina,bina,
katta,kat,ta
oturduğunu,otur,duğunu
zili,zil,i
çaldım,çal,dım
yaşlarında,yaş,larında
kız,kız,
çocuğu,çocuk,u
babasını,baba,sını
yapmacık,yapmacık,
tavırla,tavır,la
buruşturup,buruştur,up
dudaklarını,dudak,larını
bükerek,bük,erek
evin,ev,in
zannettiğim,zannet,tiğim
odası,oda,sı
kullanıldığı,kullan,ıldığı
holde,hol,de
açılıp,aç,ılıp
kapanır,kapan,ır
kristal,kristal,
takımlarla,takım,larla
büfe,büfe,
sivas,sivas,
halısı,halı,sı
yan,yan,
taraftaki,taraf,taki
mutfaktan,mutfak,tan
kokuları,koku,ları
vuruyordu,vur,uyordu
aldı,al,dı
buradaki,bura,daki
eşya,eşya,
pahalı,pahalı,
kırmızı,kırmızı,
kadife,kadife,
koltuklar,koltuk,lar
alçak,alçak,
ceviz,ceviz,
masaları,masa,ları
radyo,radyo,
dolduruyordu,doldur,uyordu
tarafta,taraf,ta
masaların,masa,ların
kanapelerin,kanape,lerin
arkalığında,arkalık,ında
işlenmiş,işle,nmiş
krem,krem,
dantel,dantel,
gemi,ge,mi
yazılmış,yaz,ılmış
amentü,amentü,
levhası,levha,sı
asılıydı,asıl,ıydı
benimle,ben,imle
alay,alay,
şımarık,şımarık,
fincanı,fincan,ı
babam,baba,m
rahatsız,rahat,sız
yatağından,yatak,ından
çıkamıyor,çık,amıyor
kibar,kibar,
muameleye,muamele,ye
olmadığımı,olmadık,ımı
kaş,kaş,
gözleriyle,göz,leriyle
anlatmak,anlat,mak
ister,ister,
yattığı,yat,tığı
girince,gir,ince
burası,bura,sı
taraflarına,taraf,larına
leyli,leyli,
yatakhanesi,yatakhane,si
hastane,hastane,
koğuşu,koğuş,u
yana,yana,
karyolaların,karyola,ların
dizili,dizi,li
durduğu,dur,duğu
odaydı,od,aydı
yataklardan,yatak,lardan
örtülerin,örtü,lerin
altında,alt,ında
yarı,yarı,
vaziyette,vaziyet,te
yatıyor,yat,ıyor
gözlüklerinin,gözlük,lerinin
selamlamaya,selamla,maya
çalışıyordu,çalış,ıyordu
oturmak,otur,mak
iskemlenin,iskemle,nin
hırkalar,hırka,lar
çorapları,çorap,ları
sırttan,sırt,tan
çıkarılıp,çıkar,ılıp
atılıvermiş,atıl,ıvermiş
ipekli,ipekli,
elbise,elbise,
doluydu,dolu,ydu
vişneçürüğü,vişneçürüğü,
adi,adi,
dolabının,dolap,ının
asılmış,asıl,mış
elbiseler,elbise,ler
tayyörler,tayyör,ler
düğümlü,düğüm,lü
bohçalar,bohça,lar
şaşırtacak,şaşır,tacak
kargaşalık,kargaşa,lık
hüküm,hüküm,
sürüyordu,sür,üyordu
başucundaki,başucu,ndaki
komodinin,komodin,in
teneke,teneke,
tepsi,tepsi,
öğleden,öğle,den
kirli,kir,li
çorba,çorba,
tabağı,tabak,ı
ağzı,ağız,
sürahi,sürahi,
şişeler,şiş,eler
tüpler,tüp,ler
ilaç,ilaç,
duruyordu,dur,uyordu
şuraya,şura,ya
oturuverin,otur,uverin
yatağın,yatak,ın
ayakucunu,ayakucu,nu
şöyle,şöyle,
karşımdakinin,karşı,mdakinin
sırtında,sırt,ında
dirsekleri,dirsek,leri
delinmiş,delin,miş
alacalı,alacalı,
yünden,yün,den
örme,ör,me
hırkası,hırka,sı
karyolanın,karyola,nın
demirlerine,demir,lerine
dayamıştı,daya,mıştı
elbiseleri,elbise,leri
bulunduğum,bulun,duğum
ayakucunda,ayakucu,nda
üst,üst,
üste,üs,te
gözden,göz,den
geçirdiğimi,geçir,diğimi
hisseden,hisse,den
ev,ev,
sahibi,sahip,i
çocuklarla,çocuk,larla
yatarım,yat,arım
darmadağın,darmadağın,
sığamıyoruz,sığa,mıyoruz
mısınız,mı,sınız
eh,eh,
epeyce,epeyce,
yetişkin,yetişkin,
kızım,kız,ım
liseye,lise,ye
gidiyor,git,iyor
sizin,siz,in
gördüğünüz,gör,düğünüz
baldızım,baldız,ım
kocası,koca,sı
kayınbiraderim,kayınbirader,im
oturuyoruz,otur,uyoruz
baldızımın,baldız,ımın
çocukları,çocuk,ları
tane,tane,
derdi,der,di
malum,malum,
çıkmaya,çık,maya
dışarıda,dışarı,da
zil,zil,
çalıyor,çal,ıyor
gürültüden,gürültü,den
bağıra,bağır,a
konuşmalardan,konuş,malardan
efradından,efrat,ından
birinin,bir,inin
anlaşılıyordu,anlaş,ılıyordu
aralık,aralık,
kesik,kesik,
saçları,saç,ları
dökülmüş,dök,ülmüş
şişmanca,şişman,ca
girdi,gir,di
kulağına,kulak,ına
eğilip,eğil,ip
söyledi,söyle,di
işaret,işaret,
ederek,et,erek
daire,daire,
arkadaşlarından,arkadaş,larından
takdim,takdim,
refikam,refika,m
dönerek,dön,erek
ceketimin,ceket,imin
cebinden,cep,inden
al,al,
eğilmeden,eğil,meden
söylendi,söylen,di
ayol,ayol,
gelmedim,gel,medim
kim,kim,
gidip,git,ip
alacak,al,acak
kalkamadın,kalk,amadın
nurten'i,nurten,'i
yollayıver,yolla,yıver
uç,uç,
adımlık,adım,lık
vakti,vakit,
bacak,bacak,
bakkala,bakkal,a
yollarım,yol,larım
soğukta,soğuk,ta
git,git,
desem,de,sem
dinler,din,ler
bulmuş,bul,muş
sallayarak,salla,yarak
gider,git,er
çıktıktan,çık,tıktan
almak,al,mak
hastalandık,hastalan,dık
gönderecek,gönder,ecek
bulamazlar,bula,mazlar
üstüme,üst,üme
vazifeymiş,vazife,ymiş
kayınbiraderleriniz,kayınbirader,leriniz
mü,mü,
vermedi,ver,medi
sualimi,sual,imi
duymamış,duy,mamış
bırakıyordu,bırak,ıyordu
değiller,değil,ler
gidiyorlar,git,iyorlar
onlar,o,nlar
memur,memur,
bacanak,bacanak,
vekâleti'ndedir,vekâleti,'ndedir
yerleştirdi,yerleş,tirdi
okumadılar,oku,madılar
ellerinde,el,lerinde
orta,orta,
şahadetnamesi,şahadetname,si
keserek,kes,erek
diploması,diploma,sı
getirdiniz,getir,diniz
lazımmış,lazım,mış
sabahleyin,sabahleyin,
gönderecekler,gönder,ecekler
hastalığınızı,hastalık,ınızı
ederim,et,erim
uzunca,uzun,ca
sürdü,sür,dü
kalkamıyorum,kalk,amıyorum
bakışlarında,bakış,larında
tecessüs,tecessüs,
alakamın,alaka,mın
sahi,sahi,
olup,ol,up
araştırır,araştır,ır
inandırmak,inan,dırmak
yapmaya,yap,maya
hazırdım,hazır,dım
heyecan,heyecan,
ettiğini,et,tiğini
gözleri,göz,leri
ifadesizliklerine,ifade,sizliklerine
bomboş,bomboş,
tebessüme,tebessüm,e
döndüler,dön,düler
doğrulup,doğrul,up
tuttu,tut,tu
ziyaretinize,ziyaret,inize
oğlum,oğul,m
sesinde,se,sinde
sıcaklık,sıcaklık,
geçenleri,geçen,leri
sezmişe,sez,mişe
efendiyle,efendi,yle
yakınlık,yak,ınlık
oldu,oldu,
muamelesinin,muamele,sinin
değiştiğini,değiş,tiğini
söyleyemeyeceğim,söyle,yemeyeceğim
açtığını,aç,tığını
iddia,iddia,
aklımdan,akıl,mdan
geçmez,geç,mez
gerçi,gerçi,
akşamlar,akşam,lar
daireden,daire,den
yürür,yürü,r
mobilyalı,mobilya,lı
içerdik,içer,dik
esnada,esna,da
konuşmaz,konuş,maz
havadan,havadan,
sudan,sudan,
pahalılığından,pahalı,lığından
kaldırımların,kaldırım,ların
bozukluğundan,bozuk,luğundan
bahsederdik,bahset,erdik
çoluk,çoluk,
nadirdi,nadir,di
riyaziyeden,riyaziye,den
kırık,kırık,
numara,numara,
almış,al,mış
der,de,r
lafı,laf,ı
değiştirirdi,değiş,tirirdi
hususta,husus,ta
sormaktan,sor,maktan
çekiniyordum,çekin,iyordum
karşılaştığım,karşılaş,tığım
efradı,efrat,ı
tesir,tesir,
bırakmamıştı,bırak,mamıştı
aritmetikten,aritmetik,ten
hastanın,hasta,nın
yanından,yan,ından
çıkıp,çık,ıp
holden,hol,den
geçerken,geçer,ken
ortadaki,orta,daki
etrafına,etraf,ına
delikanlı,delikanlı,
altı,altı,
sokularak,sokul,arak
arkamı,arka,mı
dönmemi,dönme,mi
fısıldaşıp,fısıldaş,ıp
gülmeye,gül,meye
başlamışlardı,başla,mışlardı
gülünecek,gülün,ecek
tarafım,taraf,ım
yaşlardaki,yaş,lardaki
kof,kof,
rastladığının,rastla,dığının
suratına,surat,ına
gülmeyi,gül,meyi
nevi,nev,i
üstünlük,üst,ünlük
alameti,alamet,i
sayanlardandı,sayanlar,dandı
nurten,nurten,
ablasına,abla,sına
dayılarına,dayı,larına
uymak,uy,mak
çırpınıyordu,çırpın,ıyordu
gidişimde,git,işimde
henüz,henüz,
gençtim,genç,tim
yaşımı,yaş,ımı
doldurmamıştım,doldur,mamıştım
insanlarda,insan,larda
itiyat,itiyat,
tanımadıkları,tanı,madıkları
gördükleri,gör,dükleri
tuhaf,tuhaf,
telakki,telakki,
merakı,merak,ı
hayretimi,hayret,imi
uyandırıyordu,uyan,dırıyordu
vaziyetinin,vaziyet,inin
kalabalığın,kalabalık,ın
lüzumsuz,lüzum,suz
durduğunu,dur,duğunu
geldikçe,gel,dikçe
çocukların,çocuk,ların
hepsiyle,hepsi,yle
ahbap,ahbap,
değillerdi,değille,rdi
mahluklardı,mahluk,lardı
yaptıkları,yap,tıkları
münasebetsizlikler,münasebet,sizlikler
esneyen,esne,yen
boşluğu,boşluk,u
insanları,insan,ları
tahkir,tahkir,
gülmek,gül,mek
suretiyle,suret,iyle
kendilerini,kendi,lerini
tatmin,tatmin,
edebiliyorlar,et,ebiliyorlar
şahsiyetlerinin,şahsiyet,lerinin
farkına,fark,ına
varıyorlardı,var,ıyorlardı
konuşmalarına,konuş,malarına
ederdim,et,erdim
vekâleti'nin,vekâleti,'nin
vedat'la,vedat,'la
arkadaşlarını,arkadaş,larını
kızı,kız,ı
necla'nın,necla,'nın
çekiştirmekten,çekiştir,mekten
kendilerinde,kendi,lerinde
aynen,aynen,
mevcut,mevcut,
giyiniş,giyin,iş
garabetlerini,garabet,lerini
başkalarında,başka,larında
alaya,ala,ya
fıkır,fıkır,
gülmekten,gül,mekten
işleri,iş,leri
düğünde,düğü,nde
giydiği,giy,diği
tuvalet,tuvalet,
neydi,ne,ydi
kıh,kıh,
orhan'ı,orhan,'ı
tersledi,tersle,di
görseydin,gör,seydin
kah,kah,
baldızı,baldız,ı
ferhunde,ferhunde,
hanım,hanım,
üç,üç,
dört,dört,
yaşlarındaki,yaş,larındaki
uğraşmaktan,uğraş,maktan
fırsatını,fırsat,ını
bulur,bul,ur
bulmaz,bul,maz
sırtına,sırt,ına
geçirip,geçir,ip
alelacele,alelacele,
boyanarak,boyan,arak
gezmeye,gez,meye
gitmekten,git,mekten
düşünecek,düşün,ecek
büfenin,büfe,nin
üstündeki,üst,ündeki
aynada,ayna,da
ondüleli,ondüle,li
tüllü,tül,lü
şapkasının,şapka,sının
yerleştirmeye,yerleş,tirmeye
uğraşırken,uğraş,ırken
otuz,otuz,
gözlerinin,göz,lerinin
ağzının,ağız,nın
kenarını,kenar,ını
sayısız,sayısız,
buruşukluklar,buruşuk,luklar
kaplamıştı,kapla,mıştı
boncuk,boncuk,
mavisi,mavi,si
saniyeden,saniye,den
duramıyor,dur,amıyor
doğduğu,doğ,duğu
andan,a,ndan
sebepsiz,sebep,siz
sıkıntısını,sıkıntı,sını
aksettiriyordu,akset,tiriyordu
üstleri,üst,leri
başları,baş,ları
bakımsız,bakım,sız
yüzleri,yüz,leri
elleri,el,leri
benizleri,beniz,leri
çocuklarına,çocuk,larına
anlayamadığı,anla,yamadığı
melun,melun,
düşmanın,düşman,ın
musallat,musallat,
ceza,ceza,
kızıyor,kız,ıyor
süslenip,süsle,nip
sokağa,sokak,a
çıkacağı,çıkacak,ı
elleriyle,el,leriyle
üstüne,üstüne,
dokunmamaları,dokun,mamaları
onları,on,ları
uzaklaştıracağını,uzaklaş,tıracağını
bilemiyordu,bile,miyordu
hanımın,han,ımın
şube,şube,
müdürlerinden,müdür,lerinden
nurettin,nurettin,
ise,ise,
türlüsüydü,türlü,süydü
kumral,kumral,
dalgalı,dalgalı,
ihtimamla,ihtimam,la
tarayıp,tara,yıp
berber,berber,
çırakları,çırak,ları
kabartan,kabar,tan
nasılsınız,nasılsınız,
dedikten,dedik,ten
savurmuş,savur,muş
yapıştırarak,yapış,tırarak
hafifçe,hafif,çe
sallayan,salla,yan
adamdı,ada,mdı
sabit,sabit,
bakar,bak,ar
yahu,yahu,
söyledikleriniz,söyle,dikleriniz
laf,laf,
bilirsiniz,bil,irsiniz
diyen,de,yen
dolaşırdı,dolaş,ırdı
sanayi,sanayi,
mektebini,mektep,ini
bitirdikten,bitir,dikten
dericilik,derici,lik
tahsil,tahsil,
italya'ya,italya,'ya
gönderilmiş,gönder,ilmiş
mühim,mühim,
tavırları,tavır,ları
almayı,al,mayı
öğrenmişti,öğren,mişti
muvaffak,muvaffak,
olmak,ol,mak
meziyetleri,meziyet,leri
itimatla,itimat,la
yüksek,yüksek,
makamlara,makam,lara
bilip,bil,ip
bilmediği,bil,mediği
vadide,vadi,de
olmaz,olmaz,
fikirler,fikir,ler
yürütmek,yürüt,mek
istisnasız,istisna,sız
herkesi,herkes,i
etrafındakileri,etraf,ındakileri
kıymetine,kıymet,ine
inandırıyordu,inan,dırıyordu
(,(,
illetinin,illet,inin
oldukları,ol,dukları
enişteden,enişte,den
geçtiğini,geç,tiğini
zannediyorum,zannet,iyorum
),),
tıraş,tıraş,
nezareti,nezaret,i
sıkı,sıkı,
ütületiyor,ütüle,tiyor
ayakkabının,ayakkabı,nın
şıkını,şık,ını
çorabın,çorap,ın
fantazisini,fantazi,sini
cumartesi,cumartesi,
gününü,gün,ünü
hasredebiliyordu,hasret,ebiliyordu
sonraları,sonraları,
maaş,maaş,
karısının,karı,sının
giyimine,giyim,ine
yetmekte,yet,mekte
kayınbiraderin,kayınbirader,in
liradan,lira,dan
masrafı,masraf,ı
cılız,cılız,
ücretine,ücret,ine
yüklenmekteydi,yükle,nmekteydi
ihtiyardan,ihtiyar,dan
herkesin,herkes,in
borusu,boru,su
ötüyordu,öt,üyordu
yaşına,yaş,ına
gelmeden,gel,meden
ihtiyarlayan,ihtiyarla,yan
gevşemiş,gevşe,miş
etleri,et,leri
göbeğine,göbek,ine
sarkan,sark,an
memeleriyle,meme,leriyle
acayip,acayip,
şişmanlığı,şişman,lığı
birleştiren,birleş,tiren
mihriye,mihri,ye
mutfakta,mutfak,ta
pişirmek,pişir,mek
yığın,yığ,ın
çocuk,çocuk,
çorabı,çorap,ı
yamamak,yama,mak
kardeşinin,kardeş,inin
birbirinden,birbiri,nden
haşarı,haşarı,
yumurcaklarına,yumurcak,larına
bakmakla,bak,makla
geçirdiği,geçir,diği
halkına,halk,ına
yaranamıyordu,yaran,amıyordu
döndüğünü,dön,düğünü
sormuyor,sor,muyor
hayata,hayat,a
yemekleri,yemek,leri
beğenmemek,beğen,memek
dudak,dudak,
büküp,bük,üp
kıvırmak,kıvır,mak
tatsızlık,tatsız,lık
çıkarıyordu,çıkar,ıyordu
biçim,biçim,
derken,derken,
verdiğim,ver,diğim
yüzlerce,yüzlerce,
allah,allah,
boyunlarına,boyun,larına
yedi,yedi,
liralık,lira,lık
eşarp,eşarp,
takan,tak,an
kayınbiraderler,kayınbirader,ler
yemeği,yemek,i
sevmedim,sev,medim
yumurta,yumurta,
pişir,pişir,
doymadım,doy,madım
sucuk,sucuk,
kızartıver,kızart,ıver
ablalarını,abla,larını
sofradan,sofra,dan
mutfağa,mutfak,a
yollamaktan,yolla,maktan
çekinmiyorlar,çekin,miyorlar
lazım,lazım,
ceplerinden,cep,lerinden
kıyamayarak,kıy,amayarak
yatan,yat,an
daldığı,dal,dığı
uykudan,uyku,dan
uyandırıyorlar,uyan,dırıyorlar
yetmiyormuş,yet,miyormuş
gitmediğine,git,mediğine
kızıyorlardı,kız,ıyorlardı
misafirlerin,misafir,lerin
gözüne,göz,üne
görünmeyen,görün,meyen
kısımlarındaki,kısım,larındaki
perişanlığına,perişan,lığına
mukabil,mukabil,
holdeki,hol,deki
odasındaki,oda,sındaki
intizam,intizam,
dereceye,derece,ye
