word,root,suffixes
dördüncü,dört,üncü
çırp,çırp,
dönerek,dön,erek
kahverengi,kahverengi,
yumuşak,yumuşak,
gideceğim,git,eceğim
bilgisini,bilgi,sini
sömürge,sömürge,
pirincimde,pirinç,imde
hurmular,hurma,lar
tanı,tanı,
tornavidamda,tornavida,mda
salonum,salon,um
ceketler,ceket,ler
alıyorlar,al,ıyorlar
açıklanırsa,açıkla,nırsa
fazla,fazla,
sırılsıklam,sırılsıklam,
kalmak,kal,mak
davrandı,davran,dı
kızarak,kız,arak
incitmişti,incit,mişti
ahşaplar,ahşap,lar
ilkler,ilk,ler
sokarlar,sok,arlar
mısınız,mısınız,
yapsam,yap,sam
çıkıyor,çık,ıyor
bekliyorsunuz,bekle,iyorsunuz
açmadan,açma,dan
kedilerim,kedi,lerim
ağlayacağım,ağla,yacakım
koşuyorsunuz,koş,uyorsunuz
kulakları,kulak,ları
şişenin,şişe,nin
ettiler,et,tiler
unutacağım,unut,acakım
beğenecek,beğen,ecek
kolyem,kolye,m
ayı,ayı,
kazanını,kazan,ını
hatırlayacağız,hatırla,yacakız
saklamıştı,sakla,mıştı
güvercinin,güvercin,in
dizdiğinin,diz,diğinin
ineklerim,inek,lerim
ineğim,inek,im
unutuyorsun,unut,uyorsun
vereceğim,ver,ecekim
cüzdanlar,cüzdan,lar
sandın,san,dın
ekmek,ekmek,
tenisten,tenis,ten
tavşanı,tavşan,ı
yeniler,yeni,ler
üzümden,üzüm,den
lahana,lahana,
ilgilendim,ilgilen,dim
terbiyeli,terbiye,li
koy,koy,
operada,opera,da
kavanozunu,kavanoz,unu
satayım,sat,ayım
portakal,portakal,
yüzbaşı,yüzbaşı,
korktuğu,kork,tuğu
anlamakta,anla,makta
bekliyor,bekle,iyor
elinde,el,inde
öğreneceğim,öğren,ecekim
karamela,karamela,
tablomda,tablo,mda
çilekte,çilek,te
testeremde,testere,mde
şiirleri,şiir,leri
eğilerek,eğil,erek
rahat,rahat,
alana,alan,a
makarnadan,makarna,dan
birilerine,birileri,ne
bitireceğim,bitir,ecekim
bitirdi,bitir,di
benzeri,benzeri,
soracağız,sor,acakız
söylenenlerdi,söylen,enlerdi
olmuştur,ol,muştur
çekmeceden,çekmece,den
tepem,tepe,m
kapının,kapı,nın
yüzükler,yüzük,ler
tamamlamıştım,tamamla,mıştım
majesteleri,majeste,leri
aslında,asıl,ında
kazanacak,kazan,acak
inmem,inme,m
akşam,akşam,
dizeler,dize,ler
sonsun,son,sun
oldum,ol,dum
öykünü,öykü,nü
seçimini,seçim,ini
unutacaksın,unut,acaksın
boynunu,boyun,unu
kadril,kadril,
kabakta,kabak,ta
ağırsın,ağır,sın
aldık,al,dık
ek,ek,
duruş,dur,uş
karar,karar,
patlıcan,patlıcan,
büyüyordu,büyü,yordu
açacaksın,aç,acaksın
arıyor,ara,yor
tanrım,tanrı,m
yüzerek,yüz,erek
uzaklaşırken,uzak,laşırken
geldiği,gel,diği
yöneldiğini,yönel,diğini
kerpetenimde,kerpeten,imde
hukukla,hukuk,la
yüzmeler,yüzme,ler
saatten,saat,ten
fulardan,fular,dan
aşırı,aşırı,
yazıyoruz,yaz,ıyoruz
galonlarca,galon,larca
ahçısıydı,ahçı,sıydı
zıplıyorsun,zıpla,ıyorsun
söze,söz,e
prenses,prenses,
işten,işte,n
bıçağımda,bıçak,ımda
yıkıyorsun,yıka,yorsun
impala,impala,
mikrofonlar,mikrofon,lar
çıkıntısının,çıkıntı,sının
sürede,süre,de
siz,siz,
yukarıdan,yukarı,dan
çocuklar,çocuk,lar
açacak,aç,acak
her,her,
ikişer,iki,şer
hurmam,hurma,m
cellat,cellat,
ederek,et,erek
uyuyacak,uyu,yacak
çıkmak,çık,mak
güveniyoruz,güven,iyoruz
olmasına,ol,masına
gözlük,göz,lük
kekiklerim,kekik,lerim
yenisiniz,yeni,siniz
söyleyebilirdi,söyle,yebilirdi
şapka,şapka,
karıştıracaksın,karıştır,acaksın
düşünüyor,düşün,üyor
bükülüyor,bük,ülüyor
jüri,jüri,
çekiştirmeye,çekiştir,meye
yüzüne,yüz,üne
açacağız,aç,acakız
fındığım,fındık,ım
eşi,eş,i
olacağıydı,ol,acağıydı
temizleyeceğim,temizle,yecekim
erit,erit,
yanaşıp,yanaş,ıp
boyuyorsunuz,boya,yorsunuz
kıtaya,kıta,ya
kanal,kanal,
gecikmeden,gecik,meden
edilmekten,et,ilmekten
tahtasına,tahta,sına
dök,dök,
muz,muz,
oraya,ora,ya
mikroskopumda,mikroskop,umda
öldürürler,öldür,ürler
çerçeveden,çerçeve,den
çeliğim,çelik,im
vodka,vodka,
altına,altın,a
soylu,soylu,
derilerimde,deri,lerimde
girmek,gir,mek
geziyorsun,gez,iyorsun
attılar,at,tılar
görmüş,gör,müş
nehirler,nehir,ler
neden,neden,
dönüyorsunuz,dön,üyorsunuz
erit,erit,
edeceksin,et,eceksin
hangi,hangi,
betonum,beton,um
valesi,vale,si
düşme,düş,me
bilgilerini,bilgi,lerini
araba,araba,
söylemem,söyle,mem
kızım,kız,ım
konuşmak,konuş,mak
kuşumda,kuş,umda
soğanda,soğan,da
gölüm,göl,üm
mağaradan,mağara,dan
tereyağıydı,tereyağ,ıydı
uzaklaşmak,uzak,laşmak
bilgisine,bilgi,sine
çikolatamda,çikolata,mda
teleskoptan,teleskop,tan
resmine,resmi,ne
anlatmak,anlat,mak
tak,tak,
kumaşta,kumaş,ta
çabucak,çabucak,
terminallerim,terminal,lerim
çiçeğinin,çiçek,inin
kase,kase,
çatısı,çatı,sı
bitireceksin,bitir,eceksin
konuşsun,konuş,sun
villamda,villa,mda
şekilli,şekil,li
bezgin,bezgin,
keseceğiz,kes,ecekiz
renkliler,renkli,ler
fikrin,fikir,in
öğreniyorum,öğren,iyorum
kabaklar,kabak,lar
büyüyüp,büyü,yüp
küçüksünüz,küçük,sünüz
dikkat,dikkat,
hareketidir,hareket,idir
daracık,daracık,
üniformasından,üniforma,sından
oturacağız,otur,acakız
asker,asker,
çataldan,çatal,dan
yüz,yüz,
evden,ev,den
uğradı,uğra,dı
bekle,bekle,
alçaklarda,alçak,larda
karpuzlar,karpuz,lar
kısık,kısık,
özleyecek,özle,yecek
hak,hak,
şimdiki,şimdi,ki
brokolim,brokoli,m
düşünüyorsun,düşün,üyorsun
çalışacaksın,çalış,acaksın
kurallara,kural,lara
yazıyor,yaz,ıyor
görmenin,gör,menin
uçuyorum,uç,uyorum
vermeye,ver,meye
kazanamadık,kazan,amadık
boğazlayın,boğazla,yın
kır,kır,
karşısına,karşı,sına
yazıcılar,yazıcı,lar
oturuyorlar,otur,uyorlar
götürmezsem,götür,mezsem
buldu,bul,du
sonum,son,um
ellerini,el,lerini
götür,götür,
apartmanlarım,apartman,larım
tarla,tarla,
açacağım,aç,acakım
perdenin,perde,nin
çaydan,çay,dan
kucağında,kucak,ında
yapmak,yap,mak
geçince,geçin,ce
kedi,kedi,
uyuyacağız,uyu,yacakız
yaşıyorlar,yaşa,ıyorlar
okuyabilecek,oku,yabilecek
tequiladan,tequila,dan
inceyim,ince,yim
konuşmakta,konuş,makta
rokada,roka,da
not,not,
yapacağını,yap,acağını
camdan,cam,dan
fikri,fikir,i
söylendi,söylen,di
bekleyeceğiz,bekle,yecekiz
geçmişini,geçmiş,ini
hoparlörlerimde,hoparlör,lerimde
cezamı,ceza,mı
dinleniyoruz,dinlen,iyoruz
birdenbire,birdenbire,
kırıntılar,kırıntı,lar
milletvekili,millet,vekili
yürüyor,yürü,yor
rüya,rüya,
sömürgeciler,sömürge,ciler
hapşırıyorsunuz,hapşır,ıyorsunuz
kızının,kız,ının
bunlardan,bun,lardan
hoplayıp,hopla,yıp
çivi,çivi,
koyun,koyun,
pansiyonlar,pansiyon,lar
hatırla,hatırla,
kroke,kroke,
mırıldanmaya,mırıldan,maya
düşürdü,düşür,dü
söyleyeceğim,söyle,yecekim
güveneceğiz,güven,ecekiz
sessizliği,sessiz,liği
ulaşana,ulaş,ana
zevkleri,zevk,leri
alanı,alan,ı
gözünde,göz,ünde
hoşlanmıyordu,hoşlan,mıyordu
bahçıvanı,bahçıvan,ı
bakmış,bak,mış
ayakkabı,ayakkabı,
yavaşsınız,yavaş,sınız
armutlar,armut,lar
peşlerinden,peş,lerinden
okul,okul,
maydanozumda,maydanoz,umda
gülümsüyorlar,gülümse,üyorlar
yollamış,yolla,mış
dizlerindeki,diz,lerindeki
dereotları,dereotu,ları
tırmanıyorlar,tırman,ıyorlar
şekerimde,şeker,imde
başladığında,başla,dığında
kapatacak,kapat,acak
atardın,ata,rdın
açıyorlar,aç,ıyorlar
katıldı,katıl,dı
gazetelerim,gazete,lerim
işitmediği,işit,mediği
baharatlarım,baharat,larım
inecek,in,ecek
hayatına,hayat,ına
ateşböceği,ateş,böceği
kessinler,kes,sinler
korkak,korkak,
okumadın,oku,madın
kalmaya,kal,maya
greyfurt,greyfurt,
saçmaydı,saçma,ydı
kirala,kirala,
turizmimde,turizm,imde
verilebilmesi,ver,ilebilmesi
gücendirmekten,gücen,dirmekten
verirdi,ver,irdi
okuduğu,oku,duğu
uyanıyorum,uyan,ıyorum
nefes,nefes,
rahatlayacaksın,rahatla,yacaksın
doğal,doğal,
koridorım,koridor,ım
kalkmadı,kalk,madı
duvarım,duvar,ım
söylemesini,söyle,mesini
bisiklet,bisiklet,
madenden,maden,den
ortadan,orta,dan
orman,orman,
ağlıyorlar,ağla,ıyorlar
ikinizin,iki,nizin
yürüyordu,yürü,yordu
bilgim,bilgi,m
edilenler,et,ilenler
tavanım,tavan,ım
düzelt,düzelt,
yürüyorsun,yürü,yorsun
atamadan,ata,madan
davranırsa,davran,ırsa
acıktığını,acık,tığını
domuz,domuz,
davaya,dava,ya
izledi,izle,di
baskılar,baskı,lar
et,et,
lütfen,lütfen,
ahbap,ahbap,
başlıyorsunuz,başla,ıyorsunuz
düşürmüş,düşür,müş
esneyeceksin,esne,yeceksin
fırsattı,fırsat,tı
dolaştılar,dolaş,tılar
uyuyorum,uyu,yorum
etmezlerdi,et,mezlerdi
salonlarım,salon,larım
gitmeyi,git,meyi
ettirecek,et,tirecek
hayatım,hayat,ım
kahvelerimde,kahve,lerimde
fırlayıp,fırla,yıp
kestaneler,kestane,ler
onlara,onlar,a
üçü,üç,ü
lütuf,lütuf,
alıyorsunuz,al,ıyorsunuz
mum,mum,
levha,levha,
rakılarımda,rakı,larımda
yaşlısın,yaşlı,sın
öptü,öp,tü
öğreteceğim,öğret,ecekim
gezi,gezi,
parklar,park,lar
olacağım,ol,acağım
kiraz,kiraz,
ayakkabıda,ayakkabı,da
raflarımda,raf,larımda
bitap,bitap,
hızlısın,hızlı,sın
istiyordum,iste,iyordum
kaybet,kaybet,
şüphe,şüphe,
apartmanım,apartman,ım
bitirinceye,bitir,inceye
yapacağım,yap,acakım
karıştırırsa,karış,tırırsa
anlamına,anlam,ına
açıldığı,açıl,dığı
pencereimde,pencere,imde
yarayacak,yara,yacak
kameradan,kamera,dan
olağanüstü,olağanüstü,
yarışın,yarış,ın
gine,gine,
homurdanarak,homurdan,arak
eder,eder,
tamamı,tamam,ı
çalışıyorsunuz,çalış,ıyorsunuz
uyduğunu,uy,duğunu
ikimizin,iki,mizin
parmaklarının,parmak,larının
durakaldı,dur,akaldı
salatalıklar,salatalık,lar
yürü,yürü,
uykulu,uyku,lu
tokatlamaya,tokatla,maya
eminim,emin,im
kırmızının,kırmızı,nın
kıvırıp,kıvır,ıp
gidin,git,in
bakarken,bak,arken
vazomda,vazo,mda
taraftaki,taraf,taki
zencefillerimde,zencefil,lerimde
bağırıp,bağır,ıp
söyledikleri,söyle,dikleri
çocuktan,çocuk,tan
düşünmeye,düşün,meye
pişir,pişir,
küçülmüyor,küçül,müyor
cıvatadan,cıvata,dan
çimenlerimde,çimen,lerimde
başlıyorum,başla,ıyorum
bağla,bağla,
alkışladılar,alkışla,dılar
burası,bura,sı
biliyor,bil,iyor
çömelmeye,çömel,meye
videomda,video,mda
vay,vay,
kitaptan,kitap,tan
neresinden,nere,sinden
soruyorlar,sor,uyorlar
ağlıyorsunuz,ağla,ıyorsunuz
arkamızdaki,arka,mızdaki
okurken,okur,ken
denizyolu,deniz,yolu
veriyorsun,ver,iyorsun
pirinçten,pirinç,ten
ona,ona,
alıyorlar,al,ıyorlar
gir,gir,
tarhı,tarh,ı
gözlüklerini,gözlük,lerini
kaplumbağanın,kaplumbağa,nın
kumu,kum,u
çizeceğim,çiz,ecekim
gecikmenin,gecik,menin
mindermiş,minder,miş
zorlandıkları,zorla,ndıkları
yönlere,yön,lere
unutmadığı,unut,madığı
korkuyorsun,kork,uyorsun
mikroskopta,mikroskop,ta
fesleğenlerim,fesleğen,lerim
kayadan,kaya,dan
kaseler,kase,ler
eldiven,eldiven,
buhar,buhar,
sürer,süre,r
tatilimde,tatil,imde
tuvaletler,tuvalet,ler
ağırlarım,ağırla,rım
başlayacağız,başla,yacakız
sarımsakta,sarımsak,ta
dışarıda,dışarı,da
ketenlerimde,keten,lerimde
gülümseyeceğiz,gülümse,yecekiz
kaşıklar,kaşık,lar
seçiyorum,seç,iyorum
sporlarım,spor,larım
sahanın,sahan,ın
gülümsüyor,gülümse,üyor
çözmesi,çöz,mesi
sizdeler,siz,deler
işi,iş,i
uçurulabilirdi,uçur,ulabilirdi
görmüyorum,gör,müyorum
yutmakta,yut,makta
cevaplıyor,cevapla,ıyor
kapılar,kapı,lar
albümüm,albüm,üm
marketimde,market,imde
ikili,iki,li
çikolatadan,çikolata,dan
sayılırlar,say,ılırlar
fincanı,fincan,ı
yıkayacağız,yıka,yacakız
busun,bu,sun
sormalarına,sor,malarına
zıvırın,zıvır,ın
hıçkırarak,hıçkır,arak
öğretiyoruz,öğret,iyoruz
markette,market,te
inanacağım,inan,acakım
yapıyoruz,yap,ıyoruz
vidalarım,vida,larım
marmelatı,marmelat,ı
öğlen,öğlen,
tencerede,tencere,de
aldırmış,aldır,mış
pense,pense,
ilçe,ilçe,
bin,bin,
akarsu,akar,su
keşiş,keşiş,
pansiyonum,pansiyon,um
in,in,
yukarı,yukarı,
kirala,kirala,
evimdeyken,ev,imdeyken
bizi,biz,i
istersen,iste,rsen
içeceğe,içecek,e
yazısını,yazı,sını
mayıs,mayıs,
dolmuş,dolmuş,
sebep,sebep,
canım,can,ım
aceleyle,acele,yle
davranış,davranış,
biliyorsun,bil,iyorsun
anlayacaksın,anla,yacaksın
sıkıştırıp,sıkış,tırıp
haşmetli,haşmet,li
tüylü,tüy,lü
salatalığımda,salatalık,ımda
böğürtüleri,böğürtü,leri
bukle,bukle,
beyaz,beyaz,
yüzecek,yüz,ecek
hele,hele,
panterse,panter,se
buluvermek,bul,uvermek
yalar,yala,r
armuttan,armut,tan
tatlısınız,tatlı,sınız
başlayayım,başla,yayım
yıkıyoruz,yıka,yoruz
bademden,badem,den
bakmalısınız,bak,malısınız
yüksekler,yüksek,ler
küpemde,küpe,mde
yazıcım,yazıcı,m
fareden,fare,den
nihayet,nihayet,
fark,fark,
ikişer,iki,şer
tavuklarımda,tavuk,larımda
kaynat,kaynat,
bin,bin,
çoban,çoban,
dayanamazdı,dayan,amazdı
dönerdi,döner,di
tırmanacağım,tırman,acakım
yarımada,yarımada,
kalktı,kalk,tı
izle,izle,
çekilmesi,çekil,mesi
bıçağım,bıçak,ım
viskiler,viski,ler
geleceksin,gel,eceksin
merdivenlerim,merdiven,lerim
hoparlörden,hoparlör,den
çizecek,çiz,ecek
göreceğiz,gör,ecekiz
hatırlarım,hatırla,rım
nine,nine,
kendinin,kendi,nin
toplayıp,topla,yıp
koşuşturmalar,koşuş,turmalar
sözcükleri,sözcük,leri
sıçrayan,sıçra,yan
yüzeceğim,yüz,ecekim
uzayıp,uza,yıp
bakakaldım,bak,akaldım
anlatmasını,anlat,masını
dokuyorsun,doku,yorsun
önemlisi,önemli,si
kavşak,kavşak,
hemen,hemen,
ağırlar,ağır,lar
faremde,fare,mde
kaldılar,kal,dılar
bitiyor,bit,iyor
indi,indi,
öğreteceksin,öğret,eceksin
tahtalarına,tahta,larına
almakla,al,makla
saldırgan,saldırgan,
anlayamıyorum,anla,yamıyorum
kırıyoruz,kır,ıyoruz
biçare,biçare,
çubuklar,çubukla,r
bağrışmaları,bağrış,maları
mineral,mineral,
anımsayarak,anımsa,yarak
domatesler,domates,ler
tadını,tat,ını
hızım,hız,ım
gideceksin,git,eceksin
bardaktan,bardak,tan
orası,ora,sı
kuyruğunun,kuyruk,unun
rakı,rakı,
okuyoruz,oku,yoruz
başla,başla,
taşıyacaksın,taşı,yacaksın
almak,al,mak
yazıyorum,yaz,ıyorum
satmak,sat,mak
değiştim,değiş,tim
bitirmek,bitir,mek
kıpırtısından,kıpırtı,sından
doğru,doğru,
ayağa,ayak,a
pişiriyoruz,pişir,iyoruz
bitireceğiz,bitir,ecekiz
eldivenler,eldiven,ler
orman,orman,
yatmanın,yat,manın
ekmek,ekmek,
kalkışmayacaksın,kalkış,mayacaksın
beşli,beş,li
anlatacağım,anlat,acağım
izliyorum,izle,iyorum
yürüyeceksin,yürü,yeceksin
çiziyor,çiz,iyor
sabırla,sabır,la
pişir,pişir,
yapılmış,yapıl,mış
oluyor,ol,uyor
dilemekte,dile,mekte
cevizde,ceviz,de
salondan,salon,dan
diyelim,diye,lim
sürdü,sür,dü
salonun,salon,un
okuyacak,oku,yacak
ev,ev,
ormandan,orman,dan
acaba,acaba,
sallar,salla,r
söylediklerini,söyle,diklerini
görüyorlar,gör,üyorlar
seninkine,sen,inkine
inanıyorlar,inan,ıyorlar
tavuğumda,tavuk,umda
galeri,galeri,
marullarım,marul,larım
ahşapta,ahşap,ta
öte,öte,
olduğundan,ol,duğundan
içeridekiler,içeri,dekiler
öbürüne,öbür,üne
tamir,tamir,
girişimleri,girişim,leri
dalacak,dal,acak
nasıl,nasıl,
kekin,kek,in
video,video,
sevindim,sevin,dim
taştan,taş,tan
olabilirsiniz,ol,abilirsiniz
büyümem,büyü,mem
toparlandı,toparla,ndı
karanfillerim,karanfil,lerim
naneler,nane,ler
üzüntüden,üzüntü,den
açacağım,aç,acakım
vuruyordu,vur,uyordu
gelmeden,gel,meden
gömleklerim,gömlek,lerim
güçsüz,güç,süz
bulacaksın,bul,acaksın
affedersiniz,affet,edersiniz
anahtardan,anahtar,dan
yedi,yedi,
sahile,sahil,e
verdiler,verdi,ler
içiriyordu,içir,iyordu
defol,defol,
ucundaki,uç,undaki
öğrenciden,öğrenci,den
lütfederse,lütfet,erse
işitebilmek,işit,ebilmek
kedilerden,kedi,lerden
tuvaletten,tuvalet,ten
yeni,yeni,
öksüreceksin,öksür,eceksin
bulunuyordu,bulun,uyordu
çık,çık,
altınımda,altın,ımda
ayağını,ayak,ını
sıçradı,sıçra,dı
tornavidalar,tornavida,lar
rüzgarlar,rüzgar,lar
açıklamalar,açıkla,malar
elbise,elbise,
bahçeye,bahçe,ye
uykusunda,uyku,sunda
diyemiyor,de,iyemiyor
buluyor,bul,uyor
köpek,köpek,
kesilir,kes,ilir
düşecek,düş,ecek
birbirini,birbir,ini
dedi,de,di
şakağına,şakak,ına
hoşlanmadı,hoşlan,madı
tarafta,taraf,ta
başlayalım,başla,yalım
bağlamaz,bağlama,z
uyanıyorsunuz,uyan,ıyorsunuz
yanıtlar,yanıtla,r
çizeceksin,çiz,eceksin
deli,deli,
baktığında,bak,tığında
azlar,az,lar
karnabahardan,karnabahar,dan
deliği,delik,i
cilada,cila,da
öğretiyorsun,öğret,iyorsun
zıplıyorsunuz,zıpla,ıyorsunuz
duruyorum,dur,uyorum
aç,aç,
anlamadım,anla,madım
kişilik,kişilik,
soktu,sok,tu
damı,dam,ı
bastırarak,bastır,arak
göremiyorum,gör,emiyorum
saçlarla,saç,larla
kalkacağım,kalk,acakım
git,git,
düşesin,düşes,in
dinliyorum,dinle,iyorum
çiziyoruz,çiz,iyoruz
yazı,yazı,
kahkahayı,kahkaha,yı
yazdılar,yaz,dılar
içeri,içeri,
gez,gez,
etiket,etiket,
numarası,numara,sı
ekmekte,ekmek,te
yapıyorsun,yap,ıyorsun
alttan,alt,tan
taşıyacağız,taşı,yacakız
azarlardı,azarla,rdı
pensem,pense,m
partisi,parti,si
tünel,tünel,
karmaşık,karmaşık,
alacağız,al,acakız
çözülmesin,çöz,ülmesin
bitiriyoruz,bitir,iyoruz
koşacak,koş,acak
onsuzum,o,nsuzum
sıvamda,sıva,mda
altınım,altın,ım
macundan,macun,dan
hoparlörde,hoparlör,de
resim,resim,
taşlarım,taş,larım
tuzluk,tuz,luk
yerin,yerin,
dinleneceğiz,dinlen,ecekiz
gümüşüm,gümüş,üm
güzelsin,güzel,sin
konuşmanın,konuş,manın
safranlarımda,safran,larımda
döndüğünde,dön,düğünde
unut,unut,
sabrı,sabır,ı
sürü,sürü,
anlayacağım,anla,yacakım
okumak,oku,mak
tepeleyin,tepele,yin
koşudan,koşu,dan
üretiyordu,üret,iyordu
uyumuyorlar,uyu,muyorlar
etten,et,ten
izleyecek,izle,yecek
muzum,muz,um
yazıcı,yazıcı,
kapatıyoruz,kapat,ıyoruz
piknik,piknik,
koyar,koyar,
yakalama,yakala,ma
sormadan,sor,madan
kalkacağız,kalk,acakız
komik,komik,
sıkışmışlardı,sıkış,mışlardı
dizi,dizi,
hapşıracağım,hapşır,acakım
yağından,yağı,ndan
kedinin,kedi,nin
gösterdiği,göster,diği
beline,bel,ine
kırıyorsun,kır,ıyorsun
utangaç,utangaç,
nefesi,nefes,i
güneşten,güneş,ten
demirlerim,demir,lerim
yerinden,yerinde,n
buzağı,buzağı,
ahşap,ahşap,
temizliyoruz,temizle,iyoruz
rüyaydı,rüya,ydı
sallandırdı,salla,ndırdı
kirecim,kireç,im
dökülen,dök,ülen
geleceğimden,gelecek,imden
göremezse,gör,emezse
düşünsenize,düşün,senize
kazasında,kaza,sında
dans,dans,
ayırmamıştı,ayır,mamıştı
yakalar,yakala,r
demek,de,mek
portakallarımda,portakal,larımda
umutla,umut,la
kaynaklanıyor,kaynak,lanıyor
can,can,
apartmanlarımda,apartman,larımda
yavaşım,yavaş,ım
küçüldüğü,küçül,düğü
ayvalar,ayva,lar
turizm,turizm,
soğanı,soğan,ı
büyüyor,büyü,yor
sessizce,sessiz,ce
fırlarken,fırla,rken
kırbaçlanırlar,kırbaç,lanırlar
bakarsak,bak,arsak
olabileceğini,ol,abileceğini
dönecek,dön,ecek
ömrüm,ömür,üm
koşuyorum,koş,uyorum
açıyorsun,aç,ıyorsun
köpeklerden,köpek,lerden
sütlerimde,süt,lerimde
parkta,park,ta
onbaşı,onbaşı,
pusulam,pusula,m
dansa,dans,a
uyanıyor,uyan,ıyor
nefretin,nefret,in
boş,boş,
söylerken,söyle,rken
açıklar,açık,lar
atın,at,ın
çatıp,çat,ıp
bölüşüyordu,bölüş,üyordu
tırmanacağız,tırman,acakız
koşularım,koşu,larım
dönüştü,dönüş,tü
cumhurbaşkanı,cumhur,başkanı
çakıllı,çakıl,lı
zayıfladı,zayıfla,dı
düşteymiş,düş,teymiş
musunuz,mu,sunuz
koşucu,koşu,cu
listesini,liste,sini
gitmişler,git,mişler
çık,çık,
veriyorlar,ver,iyorlar
kuluçkaya,kuluçka,ya
seviyorsunuz,sev,iyorsunuz
oynayacak,oyna,yacak
gideceksin,git,eceksin
acelesi,acele,si
başkaldıracağız,başkaldır,acağız
başındaki,baş,ındaki
kendinden,kendi,nden
pantolonlarım,pantolon,larım
jaguar,jaguar,
marketten,market,ten
kalkıyor,kalk,ıyor
geyik,geyik,
gümüşlerim,gümüş,lerim
duydum,duy,dum
düşünmeden,düşün,meden
kanatlarını,kanat,larını
tavada,tava,da
heykelde,heykel,de
tünel,tünel,
ekledi,ekle,di
dışında,dışı,nda
öfkeyle,öfke,yle
eteklerimde,etek,lerimde
çığlığı,çığlık,ı
lewis,lewis,
cilamda,cila,mda
düşünüyorum,düşün,üyorum
yakala,yakala,
çiçeğimde,çiçek,imde
yerimde,yer,imde
çıkıyordu,çık,ıyordu
renklilerde,renkli,lerde
yöneltmenin,yöneltme,nin
çizdi,çiz,di
geçide,geçit,e
zar,zar,
yaklaşıyor,yaklaş,ıyor
boynu,boyun,u
yıkayacağım,yıka,yacakım
şapkacıyı,şapka,cıyı
pamuğum,pamuk,um
boyuyor,boya,yor
köklerini,kök,lerini
wonderland,wonderland,
açıklarım,açıkla,rım
griye,gri,ye
dolabım,dolap,ım
öğreneceğim,öğren,ecekim
kapatacaksın,kapat,acaksın
giriyorsunuz,gir,iyorsunuz
kestanem,kestane,m
oradan,ora,dan
zeminler,zemin,ler
suratını,surat,ını
söylendiğini,söylen,diğini
küçükken,küçük,ken
dağlarımda,dağ,larımda
uçacak,uç,acak
peynirlerimde,peynir,lerimde
güneşler,güneş,ler
kalkacak,kalk,acak
sil,sil,
duyabildi,duy,abildi
davranmak,davran,mak
viskide,viski,de
kadrili,kadril,i
bilir,bili,r
tarçınlarım,tarçın,larım
sizin,siz,in
mıydın,mıydın,
öğreniyoruz,öğren,iyoruz
çatılar,çatı,lar
domatesim,domates,im
çalışmanın,çalışma,nın
üzümlerim,üzüm,lerim
festivalden,festival,den
derslerin,ders,lerin
hızıyla,hız,ıyla
çekerek,çek,erek
çırak,çırak,
geçebilecek,geç,ebilecek
sıkıştırdı,sıkış,tırdı
öküz,öküz,
alacak,al,acak
ileride,ileri,de
yapabilse,yap,abilse
adını,ad,ını
köprümde,köprü,ümde
hiçler,hiç,ler
dinahcığım,dinah,cığım
durup,dur,up
dinleyecek,dinle,yecek
çıkacağız,çık,acakız
altın,altın,
tırtıl,tırtıl,
pişirecek,pişir,ecek
ayakkabıdan,ayakkabı,dan
ceketlerimde,ceket,lerimde
koşuyor,koş,uyor
gireceksin,gir,eceksin
yolun,yol,un
kameramda,kamera,mda
bildiğin,bil,diğin
bademler,badem,ler
ikinci,iki,nci
gülüyorlar,gül,üyorlar
unutacağız,unut,acakız
asansörümde,asansör,ümde
yanlış,yanlış,
meselesi,mesele,si
zorlukla,zor,lukla
halimle,halim,le
kendisinin,kendi,sinin
öyle,öyle,
ağzı,ağız,ı
demirim,demir,im
gidersin,gider,sin
yürüyüşlerimde,yürüyüş,lerimde
niyetin,niyet,in
şaşkındı,şaşkın,dı
yuvarlak,yuvarlak,
hastanede,hastane,de
artık,artık,
güzellemeyi,güzelleme,yi
kuş,kuş,
azarla,azarla,
boz,boz,
ha,ha,
asık,asık,
analarını,ana,larını
tren,tren,
temiz,temiz,
dolaplar,dolap,lar
görüyorsun,gör,üyorsun
salyangoza,salyangoz,a
döndüren,dön,düren
alacağım,al,acakım
çırp,çırp,
değişimden,değişim,den
değerlendirme,değer,lendirme
konuşmadı,konuş,madı
psikoloğa,psikolog,a
sakince,sakin,ce
temizleyeceksin,temizle,yeceksin
dişi,dişi,
köprülerin,köprü,lerin
seyahatimde,seyahat,imde
mahkemeye,mahkeme,ye
savunarak,savun,arak
istiyorsan,iste,iyorsan
domatesten,domates,ten
yıldızlarım,yıldız,larım
sözlerin,söz,lerin
uyurken,uyu,rken
ateşten,ateş,ten
itfaiye,itfaiye,
öyleydi,öyle,ydi
iniyoruz,in,iyoruz
unutuyoruz,unut,uyoruz
uygulanmasını,uygula,nmasını
matkaptan,matkap,tan
farelerden,fare,lerden
sıçan,sıçan,
başlıyorum,başla,ıyorum
kesecek,kes,ecek
zürafa,zürafa,
edecek,et,ecek
yüzdü,yüz,dü
yana,yan,a
andan,an,dan
şarap,şarap,
tutkallar,tutkal,lar
iki,iki,
dalıyorlar,dal,ıyorlar
komiser,komiser,
odadan,oda,dan
kraliyet,kraliyet,
alın,alın,
görüşteyim,görüş,teyim
öreceğiz,ör,ecekiz
tavanlarım,tavan,larım
