word,root,suffixes
okumuştu,oku,muştu
asılmış,asıl,mış
aradıktan,ara,dıktan
yarısı,yarı,sı
konuşuyorlardı,konuş,uyorlardı
etrafını,etraf,ını
gerekiyordu,gerek,iyordu
suçlamayı,suçla,mayı
telaşla,telaş,la
buradan,bura,dan
zorunlu,zorunlu,
olmasın,ol,masın
burnuna,burun,una
pembe,pembe,
söylenip,söylen,ip
tür,tür,
ilan,ilan,
kraliçeden,kraliçe,den
çarpıtmayı,çarpıt,mayı
atın,at,ın
söylemeyi,söyle,meyi
nefesi,nefes,i
ağaçlardan,ağaç,lardan
aklından,akıl,ından
olabilecek,ol,abilecek
gelirken,gelir,ken
kral,kral,
uzaklaştığını,uzak,laştığını
alice,alice,
uçuşuyordu,uçuş,uyordu
kişiler,kişi,ler
dans,dans,
ıı,ıı,
değişikliklerle,değişik,liklerle
deliyim,deli,yim
benimkinde,ben,imkinde
alay,alay,
bizler,bizle,r
zamanın,zaman,ın
kafa,kafa,
taktirde,taktir,de
etmeyi,et,meyi
uykusunda,uyku,sunda
tir,tir,
biliyordum,bil,iyordum
sorulara,soru,lara
gelene,gele,ne
sahile,sahil,e
görerek,gör,erek
yutuverir,yut,uverir
dersleri,ders,leri
eğilmiş,eğil,miş
günler,gün,ler
et,et,
takılı,takı,lı
harfiyle,harf,iyle
eve,ev,e
gerçekliğe,gerçek,liğe
kalıyordu,kal,ıyordu
basmaktan,bas,maktan
tarafından,taraf,ından
fincanlarının,fincan,larının
gücenmişti,gücen,mişti
isimden,isim,den
kulağına,kulak,ına
gürültüyle,gürültü,yle
peyniri,peynir,i
bize,biz,e
döktü,dök,tü
oturdular,otur,dular
inecek,in,ecek
şaşkınlık,şaşkın,lık
yanındakiler,yan,ındakiler
görüşteyim,görüş,teyim
saygıdeğer,saygıdeğer,
git,git,
konuşuyorsun,konuş,uyorsun
soruyorsun,sor,uyorsun
unutmuşum,unut,muşum
kedisiz,kedi,siz
hızım,hız,ım
anımsamadıkları,anımsa,madıkları
canlı,canlı,
sorguya,sorgu,ya
açıklamalar,açıkla,malar
emir,emir,
ezilmemek,ez,ilmemek
arkadaşım,arkadaş,ım
olacaktı,ol,acaktı
acımasızlık,acı,masızlık
çakıllı,çakıl,lı
karmaşık,karmaşık,
bağışlayın,bağışla,yın
yelpazelenmeye,yelpazele,nmeye
çorbayı,çorba,yı
basa,bas,a
anlamı,anlam,ı
ninni,ninni,
bayana,bayan,a
can,can,
ağzın,ağız,ın
yalancı,yalan,cı
çizerek,çiz,erek
sözcüğünü,sözcük,ünü
deve,deve,
uzakta,uzak,ta
kesilmeyi,kes,ilmeyi
görüntüsü,görüntü,sü
sinirli,sinirli,
bilemezsin,bile,mezsin
duvarlarına,duvar,larına
unutmaktan,unut,maktan
kıvrılmıştı,kıvrıl,mıştı
kediniz,kedi,niz
kırgın,kırgın,
hayatım,hayat,ım
görünmez,gör,ünmez
alaya,alay,a
düşünmeye,düşün,meye
yapıldığını,yapıl,dığını
boşuna,boşuna,
acele,acele,
vay,vay,
kapının,kapı,nın
kadardı,kadar,dı
öncekinden,önce,kinden
başlamazsa,başla,mazsa
düş,düş,
kesilir,kes,ilir
oyuncuyu,oyuncu,yu
merakı,merak,ı
dumanla,dumanla,
dikkatlice,dikkat,lice
eh,eh,
düşünüyordum,düşün,üyordum
uyan,uyan,
gittiğini,git,tiğini
duruş,dur,uş
aldırış,aldır,ış
açık,açık,
tembelce,tembel,ce
denedim,dene,dim
oluşturuyordu,oluş,turuyordu
olduysam,ol,duysam
ötekiler,öteki,ler
istediğinizi,iste,diğinizi
bahçıvanlar,bahçıvan,lar
benzedi,benze,di
pekmezinin,pekmez,inin
eliyle,el,iyle
birine,biri,ne
genişlikteki,genişlik,teki
farklı,farklı,
yavrusu,yavru,su
olun,ol,un
olmazsa,ol,mazsa
dinleyicileri,dinle,yicileri
sırtını,sırt,ını
bıçakla,bıçakla,
eğilerek,eğil,erek
bıyıklarını,bıyık,larını
sazlar,saz,lar
ders,ders,
gösterdiği,göster,diği
azaldı,azal,dı
sonunda,son,unda
gelince,gelin,ce
çıkaran,çıkar,an
oynayacak,oyna,yacak
zevkleri,zevk,leri
camın,cam,ın
sanıyorum,san,ıyorum
sıçratıp,sıçra,tıp
topuzlarla,topuz,larla
huzursuzlandı,huzursuzlan,dı
önceden,önce,den
olduklarını,ol,duklarını
sırrın,sır,rın
sürdü,sür,dü
boyumla,boy,umla
açtığında,aç,tığında
anımsayarak,anımsa,yarak
unutturdu,unut,turdu
miydiniz,mi,ydiniz
aceleyle,acele,yle
insanı,insan,ı
yazacağım,yaz,acağım
girebileceğim,gir,ebileceğim
çimdiklenince,çimdikle,nince
armağan,armağan,
kaplumbağalar,kaplumbağa,lar
çıkar,çıkar,
geçmeden,geç,meden
durumdan,durum,dan
birdenbire,birdenbire,
hizmetçisi,hizmetçi,si
günlerini,gün,lerini
yoktur,yok,tur
ağacının,ağaç,ının
buz,buz,
süslemeler,süsle,meler
perdenin,perde,nin
danstı,dans,tı
sersemliğini,sersem,liğini
içlerinden,iç,lerinden
kalkışmanın,kalkış,manın
bakıma,bakım,a
haldeki,hal,deki
karışırsam,karış,ırsam
ilerliyor,ilerle,iyor
kolunun,kol,unun
çevirdiniz,çevir,diniz
kalkacak,kalk,acak
sevgidir,sevgi,dir
kutudan,kutu,dan
havlıyordu,havla,ıyordu
laf,laf,
büyümüş,büyü,müş
sarsıyordu,sars,ıyordu
buna,buna,
beynime,beyin,ime
ağaçtan,ağaç,tan
yaptıkların,yap,tıkların
yığınının,yığın,ının
avlarken,avla,rken
ortasında,orta,sında
reddediyorum,reddet,iyorum
benimle,ben,imle
kesilmişti,kes,ilmişti
anlattı,anlat,tı
başladılar,başla,dılar
harekettir,hareket,tir
ifade,ifade,
ha,ha,
kendiniz,kendi,niz
yazmaya,yazma,ya
kalkışmayacaksın,kalkış,mayacaksın
biberi,biber,i
oyunlar,oyun,lar
içeride,içeri,de
birinci,birinci,
eşeleyen,eşele,yen
ıv,ıv,
papatya,papatya,
bahçıvanı,bahçıvan,ı
homurdanarak,homurdan,arak
çekingenlikle,çekingen,likle
ihtiyar,ihtiyar,
not,not,
işittiler,işit,tiler
maddedir,madde,dir
yemediğini,ye,mediğini
anlaşılan,anlaşılan,
çıkmanın,çıkma,nın
sessizlik,sessiz,lik
bilmiyorsunuz,bil,miyorsunuz
sarsmaya,sars,maya
parçadan,parça,dan
uzandı,uzan,dı
ekledi,ekle,di
zorlukla,zor,lukla
yazı,yazı,
konuştu,konuş,tu
taşıdığı,taşı,dığı
grup,grup,
gelinceye,gelin,ceye
mil,mil,
delisin,deli,sin
valesi,vale,si
konuklar,konukla,r
gönderiyor,gönder,iyor
almadan,al,madan
açıklayamaz,açıkla,yamaz
hayatında,hayat,ında
böbürlenme,böbürlen,me
şaşırtıcı,şaşırt,ıcı
fareler,fare,ler
kendisine,kendi,sine
uğraşırken,uğraş,ırken
kükremeyle,kükre,meyle
çalışırken,çalış,ırken
kederli,keder,li
terketti,terket,ti
kızarttınız,kızart,tınız
bakayım,bak,ayım
yakınından,yakın,ından
temizleyerek,temizle,yerek
yaşlar,yaş,lar
başını,baş,ını
aksi,aksi,
boyunda,boyun,da
belirten,belirt,en
yapacaklar,yap,acaklar
bahçeyi,bahçe,yi
istemezdim,iste,mezdim
penilik,peni,lik
haykırış,haykır,ış
ayrılmak,ayrıl,mak
sakindir,sakin,dir
başlayan,başla,yan
seni,sen,i
kirpiyi,kirpi,yi
ıstakozlarla,ıstakoz,larla
söylemek,söyle,mek
olmasa,ol,masa
gün,gün,
kıvır,kıvır,
düzeltmek,düzelt,mek
alarak,al,arak
cebinde,cebin,de
koşuşturmaya,koşuş,turmaya
şuradaki,şura,daki
kediler,kedi,ler
tatlı,tatlı,
çirkin,çirkin,
birkaç,birkaç,
bağrışmaları,bağrış,maları
işareti,işaret,i
söylemedi,söyle,medi
çekilmesi,çekil,mesi
sansar,sansar,
hasta,hasta,
tümsekler,tümsek,ler
zehir,zehir,
kıvırarak,kıvır,arak
azarla,azarla,
düştü,düş,tü
diğeri,diğer,i
acımamıştı,acı,mamıştı
köpek,köpek,
sterlin,sterlin,
baykuş,baykuş,
sefer,sefer,
bağladın,bağla,dın
çocuklardan,çocuk,lardan
hatta,hatta,
açmaya,açma,ya
lacie,lacie,
yutabildi,yut,abildi
saçma,saçma,
kıpırdandı,kıpırda,ndı
anlatırken,anlat,ırken
hızla,hız,la
birikintide,birikinti,de
dinleyelim,dinle,yelim
etmen,etmen,
uzundu,uzun,du
carroll,carroll,
boynunu,boyun,unu
mahkeme,mahkeme,
gibi,gibi,
geçin,geçin,
ölecekmiş,öl,ecekmiş
kararınızı,karar,ınızı
jüriye,jüri,ye
edelim,ede,lim
pençelerim,pençe,lerim
duymak,duy,mak
dökülürken,dök,ülürken
olmasına,ol,masına
yan,yan,
olur,ol,ur
yaşar,yaşar,
portakal,portakal,
şapkacıyım,şapka,cıyım
cesaretini,cesaret,ini
düşündüklerini,düşün,düklerini
büyüyorsun,büyü,yorsun
son,son,
dil,dil,
yüzü,yüz,ü
biliyorsunuz,bil,iyorsunuz
düşünün,düşün,ün
kimse,kimse,
parmaklarını,parmak,larını
cellat,cellat,
elveda,elveda,
şansına,şans,ına
yürümeyebilirler,yürü,meyebilirler
şeyde,şey,de
sürerken,sür,erken
kalkışmadı,kalkış,madı
nöbetine,nöbet,ine
öğretirdi,öğret,irdi
dediğinde,de,diğinde
anlatan,anlat,an
kırıntıyla,kırıntı,yla
siz,siz,
sık,sık,
eliyle,el,iyle
yarı,yarı,
otların,ot,ların
kapanları,kapan,ları
yüz,yüz,
bacanın,baca,nın
alamadan,al,amadan
görmüş,gör,müş
konularda,konu,larda
işlese,işle,se
aşağılık,aşağı,lık
canlandırmaya,canlan,dırmaya
saate,saat,e
umut,umut,
tanık,tanık,
parçalarını,parça,larını
karışıklığa,karışık,lığa
aynı,aynı,
oturduğunu,otur,duğunu
azalır,azal,ır
faresiyle,fare,siyle
edilmekten,et,ilmekten
çıkmadığından,çık,madığından
savunmaya,savunma,ya
ağacı,ağaç,ı
tava,tava,
saçmalamaya,saçmala,maya
olasılıkla,olasılık,la
ediyorum,et,iyorum
soktular,sok,tular
kaybolmaya,kaybol,maya
yararlı,yararlı,
yaptığınıza,yap,tığınıza
bebeğini,bebek,ini
bulacaksın,bul,acaksın
güzellemeyi,güzelleme,yi
ol,ol,
nefese,nefes,e
mecburdur,mecbur,dur
sayılırlar,say,ılırlar
pisi,pisi,
meydana,meydan,a
günlerimde,gün,lerimde
avuçlarıyla,avuç,larıyla
çattı,çat,tı
konuşmasından,konuş,masından
dönüşmediğini,dönüş,mediğini
görme,gör,me
tokat,tokat,
sonlarında,son,larında
oysa,oysa,
sanacaklarını,san,acaklarını
buradaki,bura,daki
davaya,dava,ya
korkmuş,kork,muş
süzen,süz,en
faresinin,fare,sinin
kağıt,kağıt,
mutfağımda,mutfak,ımda
dansın,dans,ın
bildiklerini,bil,diklerini
tabağına,tabak,ına
durdu,dur,du
kabalığından,kaba,lığından
kurumuş,kuru,muş
dik,dik,
bunda,bun,da
yapıyorduk,yap,ıyorduk
yapmamak,yap,mamak
durma,dur,ma
uzununu,uzun,unu
tabaklar,tabakla,r
izleyen,izle,yen
haftada,hafta,da
ait,ait,
yakaladığında,yakala,dığında
tavanına,tavan,ına
karnenin,karne,nin
tırtıl,tırtıl,
hatırladım,hatırla,dım
parmağını,parmak,ını
olursunuz,ol,ursunuz
içi,içi,
sizinki,siz,inki
hipopotam,hipopotam,
sayesinde,saye,sinde
çeşmelerin,çeşme,lerin
derslerin,ders,lerin
sahası,saha,sı
bayan,bayan,
cızırdıyordu,cızırda,ıyordu
düz,düz,
söyleyen,söyle,yen
oyunu,oyun,u
ucuz,ucuz,
okula,okul,a
geriye,geri,ye
kanatlı,kanat,lı
istiyorlar,iste,iyorlar
elini,el,ini
elindeki,el,indeki
tren,tren,
fincanını,fincan,ını
homurtular,homurtu,lar
dönüştüğünü,dönüş,tüğünü
dişi,dişi,
öldürebileceği,öldür,ebileceği
kurutacak,kurut,acak
bakarsak,bak,arsak
santim,santim,
kilimi,kilim,i
üyesine,üye,sine
kimseye,kimse,ye
balığın,balık,ın
rabbimden,rab,bimden
ilçe,ilçe,
gelmiyor,gel,miyor
uyuyorlar,uy,uyorlar
uyumuyorlar,uyu,muyorlar
yiyorlarsa,ye,iyorlarsa
yemiyorlarsa,ye,miyorlarsa
diyemiyorum,de,iyemiyorum
diyebilmek,de,iyebilmek
ısrarcıyız,ısrar,cıyız
diyemiyor,de,iyemiyor
diyemiyorlar,de,iyemiyorlar
yiyemiyor,ye,iyemiyor
yiyemiyorlar,ye,iyemiyorlar
öderim,öde,rim
psikoloğa,psikolog,a
jinekoloğa,jinekolog,a
sakinleştim,sakin,leştim
verilir,ver,ilir
şaşırtıcıydı,şaşırt,ıcıydı
hacda,hac,da
evler,ev,ler
evde,ev,de
evden,ev,den
evim,ev,im
evimde,ev,imde
evlerim,ev,lerim
evlerimde,ev,lerimde
kitap,kitap,
kitaplar,kitap,lar
kitapta,kitap,ta
kitaptan,kitap,tan
kitabım,kitap,ım
kitabımda,kitap,ımda
kitaplarım,kitap,larım
kitaplarımda,kitap,larımda
kalem,kalem,
kalemler,kalem,ler
kalemde,kalem,de
kalemden,kalem,den
kalemim,kalem,im
kalemimde,kalem,imde
kalemlerim,kalem,lerim
kalemlerimde,kalem,lerimde
masa,masa,
masalar,masa,lar
masada,masa,da
masadan,masa,dan
masam,masa,m
masamda,masa,mda
masalarım,masa,larım
masalarımda,masa,larımda
çocuk,çocuk,
çocuklar,çocuk,lar
çocukta,çocuk,ta
çocuktan,çocuk,tan
çocuğum,çocuk,um
çocuğumda,çocuk,umda
çocuklarım,çocuk,larım
çocuklarımda,çocuk,larımda
öğrenci,öğrenci,
öğrenciler,öğrenci,ler
öğrencide,öğrenci,de
öğrenciden,öğrenci,den
öğrencim,öğrenci,im
öğrencimde,öğrenci,imde
öğrencilerim,öğrenci,lerim
öğrencilerimde,öğrenci,lerimde
öğretmen,öğretmen,
öğretmenler,öğretmen,ler
öğretmende,öğretmen,de
öğretmenden,öğretmen,den
öğretmenim,öğretmen,im
öğretmenimde,öğretmen,imde
öğretmenlerim,öğretmen,lerim
öğretmenlerimde,öğretmen,lerimde
anne,anne,
anneler,anne,ler
annede,anne,de
anneden,anne,den
annem,anne,m
annemde,anne,mde
annelerim,anne,lerim
annelerimde,anne,lerimde
baba,baba,
babalar,baba,lar
babada,baba,da
babadan,baba,dan
babam,baba,m
babamda,baba,mda
babalarım,baba,larım
babalarımda,baba,larımda
kardeş,kardeş,
kardeşler,kardeş,ler
kardeşte,kardeş,te
kardeşten,kardeş,ten
kardeşim,kardeş,im
kardeşimde,kardeş,imde
kardeşlerim,kardeş,lerim
kardeşlerimde,kardeş,lerimde
okul,okul,
okullar,okul,lar
okulda,okul,da
okuldan,okul,dan
okulum,okul,um
okulumda,okul,umda
okullarım,okul,larım
okullarımda,okul,larımda
hastane,hastane,
hastaneler,hastane,ler
hastanede,hastane,de
hastaneden,hastane,den
hastanem,hastane,m
hastanemde,hastane,mde
hastanelerim,hastane,lerim
hastanelerimde,hastane,lerimde
market,market,
marketler,market,ler
markette,market,te
marketten,market,ten
marketim,market,im
marketimde,market,imde
marketlerim,market,lerim
marketlerimde,market,lerimde
restoran,restoran,
restoranlar,restoran,lar
restoranda,restoran,da
restorandan,restoran,dan
restoranım,restoran,ım
restoranımda,restoran,ımda
restoranlarım,restoran,larım
restoranlarımda,restoran,larımda
sinema,sinema,
sinemalar,sinema,lar
sinemada,sinema,da
sinemadan,sinema,dan
sinemam,sinema,m
sinemamda,sinema,mda
sinemalarım,sinema,larım
sinemalarımda,sinema,larımda
park,park,
parklar,park,lar
parkta,park,ta
parktan,park,tan
parkım,park,ım
parkımda,park,ımda
parklarım,park,larım
parklarımda,park,larımda
bahçe,bahçe,
bahçeler,bahçe,ler
bahçede,bahçe,de
bahçeden,bahçe,den
bahçem,bahçe,m
bahçemde,bahçe,mde
bahçelerim,bahçe,lerim
bahçelerimde,bahçe,lerimde
orman,orman,
ormanlar,orman,lar
ormanda,orman,da
ormandan,orman,dan
ormanım,orman,ım
ormanımda,orman,ımda
ormanlarım,orman,larım
ormanlarımda,orman,larımda
deniz,deniz,
denizler,deniz,ler
denizde,deniz,de
denizden,deniz,den
denizim,deniz,im
denizimde,deniz,imde
denizlerim,deniz,lerim
denizlerimde,deniz,lerimde
göl,göl,
göller,göl,ler
gölde,göl,de
gölden,göl,den
gölüm,göl,üm
gölümde,göl,ümde
göllerim,göl,lerim
göllerimde,göl,lerimde
nehir,nehir,
nehirler,nehir,ler
nehirde,nehir,de
nehirden,nehir,den
nehrim,nehir,im
nehrimde,nehir,imde
nehirlerim,nehir,lerim
nehirlerimde,nehir,lerimde
dağ,dağ,
dağlar,dağ,lar
dağda,dağ,da
dağdan,dağ,dan
dağım,dağ,ım
dağımda,dağ,ımda
dağlarım,dağ,larım
dağlarımda,dağ,larımda
tepe,tepe,
tepeler,tepe,ler
tepede,tepe,de
tepeden,tepe,den
tepem,tepe,m
tepemde,tepe,mde
tepelerim,tepe,lerim
tepelerimde,tepe,lerimde
güneş,güneş,
güneşler,güneş,ler
güneşte,güneş,te
güneşten,güneş,ten
güneşim,güneş,im
güneşimde,güneş,imde
güneşlerim,güneş,lerim
güneşlerimde,güneş,lerimde
ay,ay,
aylar,ay,lar
ayda,ay,da
aydan,ay,dan
ayım,ay,ım
ayımda,ay,ımda
aylarım,ay,larım
aylarımda,ay,larımda
yıldız,yıldız,
yıldızlar,yıldız,lar
yıldızda,yıldız,da
yıldızdan,yıldız,dan
yıldızım,yıldız,ım
yıldızımda,yıldız,ımda
yıldızlarım,yıldız,larım
yıldızlarımda,yıldız,larımda
bulut,bulut,
bulutlar,bulut,lar
bulutta,bulut,ta
buluttan,bulut,tan
bulutum,bulut,um
bulutumda,bulut,umda
bulutlarım,bulut,larım
bulutlarımda,bulut,larımda
yağmur,yağmur,
yağmurlar,yağmur,lar
yağmurda,yağmur,da
yağmurdan,yağmur,dan
yağmurum,yağmur,um
yağmurumda,yağmur,umda
yağmurlarım,yağmur,larım
yağmurlarımda,yağmur,larımda
kar,kar,
karlar,kar,lar
karda,kar,da
kardan,kar,dan
karım,kar,ım
karımda,kar,ımda
karlarım,kar,larım
karlarımda,kar,larımda
rüzgar,rüzgar,
rüzgarlar,rüzgar,lar
rüzgarda,rüzgar,da
rüzgardan,rüzgar,dan
rüzgarım,rüzgar,ım
rüzgarımda,rüzgar,ımda
rüzgarlarım,rüzgar,larım
rüzgarlarımda,rüzgar,larımda
fırtına,fırtına,
fırtınalar,fırtına,lar
fırtınada,fırtına,da
fırtınadan,fırtına,dan
fırtınam,fırtına,m
fırtınamda,fırtına,mda
fırtınalarım,fırtına,larım
fırtınalarımda,fırtına,larımda
kedi,kedi,
kediler,kedi,ler
kedide,kedi,de
kediden,kedi,den
kedim,kedi,m
kedimde,kedi,mde
kedilerim,kedi,lerim
kedilerimde,kedi,lerimde
köpek,köpek,
köpekler,köpek,ler
köpekte,köpek,te
köpekten,köpek,ten
köpeğim,köpek,im
köpeğimde,köpek,imde
köpeklerim,köpek,lerim
köpeklerimde,köpek,lerimde
kuş,kuş,
kuşlar,kuş,lar
kuşta,kuş,ta
kuştan,kuş,tan
kuşum,kuş,um
kuşumda,kuş,umda
kuşlarım,kuş,larım
kuşlarımda,kuş,larımda
balık,balık,
balıklar,balık,lar
balıkta,balık,ta
balıktan,balık,tan
balığım,balık,ım
balığımda,balık,ımda
balıklarım,balık,larım
balıklarımda,balık,larımda
at,at,
atlar,at,lar
atta,at,ta
attan,at,tan
atım,at,ım
atımda,at,ımda
atlarım,at,larım
atlarımda,at,larımda
inek,inek,
inekler,inek,ler
inekte,inek,te
inekten,inek,ten
ineğim,inek,im
ineğimde,inek,imde
ineklerim,inek,lerim
ineklerimde,inek,lerimde
koyun,koyun,
koyunlar,koyun,lar
koyunda,koyun,da
koyundan,koyun,dan
koyunum,koyun,um
koyunumda,koyun,umda
koyunlarım,koyun,larım
koyunlarımda,koyun,larımda
keçi,keçi,
keçiler,keçi,ler
keçide,keçi,de
keçiden,keçi,den
keçim,keçi,m
keçimde,keçi,mde
keçilerim,keçi,lerim
keçilerimde,keçi,lerimde
elma,elma,
elmalar,elma,lar
elmada,elma,da
elmadan,elma,dan
elmam,elma,m
elmamda,elma,mda
elmalarım,elma,larım
elmalarımda,elma,larımda
armut,armut,
armutlar,armut,lar
armutta,armut,ta
armuttan,armut,tan
armudum,armut,um
armudumda,armut,umda
armutlarım,armut,larım
armutlarımda,armut,larımda
portakal,portakal,
portakallar,portakal,lar
portakalda,portakal,da
portakaldan,portakal,dan
portakalım,portakal,ım
portakalımda,portakal,ımda
portakallarım,portakal,larım
portakallarımda,portakal,larımda
muz,muz,
muzlar,muz,lar
muzda,muz,da
muzdan,muz,dan
muzum,muz,um
muzumda,muz,umda
muzlarım,muz,larım
muzlarımda,muz,larımda
çilek,çilek,
çilekler,çilek,ler
çilekte,çilek,te
çilekten,çilek,ten
çileğim,çilek,im
çileğimde,çilek,imde
çileklerim,çilek,lerim
çileklerimde,çilek,lerimde
üzüm,üzüm,
üzümler,üzüm,ler
üzümde,üzüm,de
üzümden,üzüm,den
üzümüm,üzüm,üm
üzümümde,üzüm,ümde
üzümlerim,üzüm,lerim
üzümlerimde,üzüm,lerimde
karpuz,karpuz,
karpuzlar,karpuz,lar
karpuzda,karpuz,da
karpuzdan,karpuz,dan
karpuzum,karpuz,um
karpuzumda,karpuz,umda
karpuzlarım,karpuz,larım
karpuzlarımda,karpuz,larımda
kavun,kavun,
kavunlar,kavun,lar
kavunda,kavun,da
kavundan,kavun,dan
kavunum,kavun,um
kavunumda,kavun,umda
kavunlarım,kavun,larım
kavunlarımda,kavun,larımda
ekmek,ekmek,
ekmekler,ekmek,ler
ekmekte,ekmek,te
ekmekten,ekmek,ten
ekmeğim,ekmek,im
ekmeğimde,ekmek,imde
ekmeklerim,ekmek,lerim
ekmeklerimde,ekmek,lerimde
süt,süt,
sütler,süt,ler
sütte,süt,te
sütten,süt,ten
sütüm,süt,üm
sütümde,süt,ümde
sütlerim,süt,lerim
sütlerimde,süt,lerimde
peynir,peynir,
peynirler,peynir,ler
peynirde,peynir,de
peynirden,peynir,den
peynirim,peynir,im
peynirimde,peynir,imde
peynirlerim,peynir,lerim
peynirlerimde,peynir,lerimde
yumurta,yumurta,
yumurtalar,yumurta,lar
yumurtada,yumurta,da
yumurtadan,yumurta,dan
yumurtam,yumurta,m
yumurtamda,yumurta,mda
yumurtalarım,yumurta,larım
yumurtalarımda,yumurta,larımda
et,et,
etler,et,ler
ette,et,te
etten,et,ten
etim,et,im
etimde,et,imde
etlerim,et,lerim
etlerimde,et,lerimde
tavuk,tavuk,
tavuklar,tavuk,lar
tavukta,tavuk,ta
tavuktan,tavuk,tan
tavuğum,tavuk,um
tavuğumda,tavuk,umda
tavuklarım,tavuk,larım
tavuklarımda,tavuk,larımda
pirinç,pirinç,
pirinçler,pirinç,ler
pirinçte,pirinç,te
pirinçten,pirinç,ten
pirincim,pirinç,im
pirincimde,pirinç,imde
pirinçlerim,pirinç,lerim
pirinçlerimde,pirinç,lerimde
makarna,makarna,
makarnalar,makarna,lar
makarnada,makarna,da
makarnadan,makarna,dan
makarnam,makarna,m
makarnamda,makarna,mda
makarnalarım,makarna,larım
makarnalarımda,makarna,larımda
patates,patates,
patatesler,patates,ler
patateste,patates,te
patatesten,patates,ten
patatesim,patates,im
patatesimde,patates,imde
patateslerim,patates,lerim
patateslerimde,patates,lerimde
havuç,havuç,
havuçlar,havuç,lar
havuçta,havuç,ta
havuçtan,havuç,tan
havucum,havuç,um
havucumda,havuç,umda
havuçlarım,havuç,larım
havuçlarımda,havuç,larımda
soğan,soğan,
soğanlar,soğan,lar
soğanda,soğan,da
soğandan,soğan,dan
soğanım,soğan,ım
soğanımda,soğan,ımda
soğanlarım,soğan,larım
soğanlarımda,soğan,larımda
sarımsak,sarımsak,
sarımsaklar,sarımsak,lar
sarımsakta,sarımsak,ta
sarımsaktan,sarımsak,tan
sarımsağım,sarımsak,ım
sarımsağımda,sarımsak,ımda
sarımsaklarım,sarımsak,larım
sarımsaklarımda,sarımsak,larımda
domates,domates,
domatesler,domates,ler
domateste,domates,te
domatesten,domates,ten
domatesim,domates,im
domatesimde,domates,imde
domateslerim,domates,lerim
domateslerimde,domates,lerimde
salatalık,salatalık,
salatalıklar,salatalık,lar
salatalıkta,salatalık,ta
salatalıktan,salatalık,tan
salatalığım,salatalık,ım
salatalığımda,salatalık,ımda
salatalıklarım,salatalık,larım
salatalıklarımda,salatalık,larımda
kapı,kapı,
kapılar,kapı,lar
kapıda,kapı,da
kapıdan,kapı,dan
kapım,kapı,m
kapımda,kapı,mda
kapılarım,kapı,larım
kapılarımda,kapı,larımda
pencere,pencere,
pencereler,pencere,ler
pencerede,pencere,de
pencereden,pencere,den
pencereim,pencere,im
pencereimde,pencere,imde
pencerelerim,pencere,lerim
pencerelerimde,pencere,lerimde
duvar,duvar,
duvarlar,duvar,lar
duvarda,duvar,da
duvardan,duvar,dan
duvarım,duvar,ım
duvarımda,duvar,ımda
duvarlarım,duvar,larım
duvarlarımda,duvar,larımda
çatı,çatı,
çatılar,çatı,lar
çatıda,çatı,da
çatıdan,çatı,dan
çatım,çatı,m
çatımda,çatı,mda
çatılarım,çatı,larım
çatılarımda,çatı,larımda
zemin,zemin,
zeminler,zemin,ler
zeminde,zemin,de
zeminden,zemin,den
zeminim,zemin,im
zeminimde,zemin,imde
zeminlerim,zemin,lerim
zeminlerimde,zemin,lerimde
tavan,tavan,
tavanlar,tavan,lar
tavanda,tavan,da
tavandan,tavan,dan
tavanım,tavan,ım
tavanımda,tavan,ımda
tavanlarım,tavan,larım
tavanlarımda,tavan,larımda
merdiven,merdiven,
merdivenler,merdiven,ler
merdivende,merdiven,de
merdivenden,merdiven,den
merdivenim,merdiven,im
merdivenimde,merdiven,imde
merdivenlerim,merdiven,lerim
merdivenlerimde,merdiven,lerimde
asansör,asansör,
asansörler,asansör,ler
asansörde,asansör,de
asansörden,asansör,den
asansörüm,asansör,üm
asansörümde,asansör,ümde
asansörlerim,asansör,lerim
asansörlerimde,asansör,lerimde
yol,yol,
yollar,yol,lar
yolda,yol,da
yoldan,yol,dan
yolum,yol,um
yolumda,yol,umda
yollarım,yol,larım
yollarımda,yol,larımda
köprü,köprü,
köprüler,köprü,ler
köprüde,köprü,de
köprüden,köprü,den
köprüm,köprü,üm
köprümde,köprü,ümde
köprülerim,köprü,lerim
köprülerimde,köprü,lerimde
tünel,tünel,
tüneller,tünel,ler
tünelde,tünel,de
tünelden,tünel,den
tünelim,tünel,im
tünelimde,tünel,imde
tünellerim,tünel,lerim
tünellerimde,tünel,lerimde
istasyon,istasyon,
istasyonlar,istasyon,lar
istasyonda,istasyon,da
istasyondan,istasyon,dan
istasyonum,istasyon,um
istasyonumda,istasyon,umda
istasyonlarım,istasyon,larım
istasyonlarımda,istasyon,larımda
terminal,terminal,
terminaller,terminal,ler
terminalde,terminal,de
terminalden,terminal,den
terminalim,terminal,im
terminalimde,terminal,imde
terminallerim,terminal,lerim
terminallerimde,terminal,lerimde
havaalanı,havaalanı,
havaalanları,havaalanı,ları
havaalanında,havaalanı,nda
havaalanından,havaalanı,ndan
havaalanım,havaalanı,m
havaalanımda,havaalanı,mda
havaalanlarım,havaalanı,larım
havaalanlarımda,havaalanı,larımda
liman,liman,
limanlar,liman,lar
limanda,liman,da
limandan,liman,dan
limanım,liman,ım
limanımda,liman,ımda
limanlarım,liman,larım
