word,root,suffixes
tarçında,tarçın,-da
tarçından,tarçın,-dan
tarçınım,tarçın,-ım
tarçınımda,tarçın,-ım-da
tarçınlarım,tarçın,-lar-ım
tarçınlarımda,tarçın,-lar-ım-da
karanfil,karanfil,
karanfiller,karanfil,-ler
karanfilde,karanfil,-de
karanfilden,karanfil,-den
karanfilim,karanfil,-im
karanfilimde,karanfil,-im-de
karanfillerim,karanfil,-ler-im
karanfillerimde,karanfil,-ler-im-de
zencefil,zencefil,
zencefiller,zencefil,-ler
zencefilde,zencefil,-de
zencefilden,zencefil,-den
zencefilim,zencefil,-im
zencefilimde,zencefil,-im-de
zencefillerim,zencefil,-ler-im
zencefillerimde,zencefil,-ler-im-de
safran,safran,
safranlar,safran,-lar
safranda,safran,-da
safrandan,safran,-dan
safranım,safran,-ım
safranımda,safran,-ım-da
safranlarım,safran,-lar-ım
safranlarımda,safran,-lar-ım-da
vanilya,vanilya,
vanilyalar,vanilya,-lar
vanilyada,vanilya,-da
vanilyadan,vanilya,-dan
vanilyam,vanilya,-m
vanilyamda,vanilya,-m-da
vanilyalarım,vanilya,-lar-ım
vanilyalarımda,vanilya,-lar-ım-da
kekik,kekik,
kekikler,kekik,-ler
kekikte,kekik,-te
kekikten,kekik,-ten
kekiğim,kekik,-im
kekiğimde,kekik,-im-de
kekiklerim,kekik,-ler-im
kekiklerimde,kekik,-ler-im-de
nane,nane,
naneler,nane,-ler
nanede,nane,-de
naneden,nane,-den
nanem,nane,-m
nanemde,nane,-m-de
nanelerim,nane,-ler-im
nanelerimde,nane,-ler-im-de
fesleğen,fesleğen,
fesleğenler,fesleğen,-ler
fesleğende,fesleğen,-de
fesleğenden,fesleğen,-den
fesleğenim,fesleğen,-im
fesleğenimde,fesleğen,-im-de
fesleğenlerim,fesleğen,-ler-im
fesleğenlerimde,fesleğen,-ler-im-de
maydanoz,maydanoz,
maydanozlar,maydanoz,-lar
maydanozda,maydanoz,-da
maydanozdan,maydanoz,-dan
maydanozum,maydanoz,-um
maydanozumda,maydanoz,-um-da
maydanozlarım,maydanoz,-lar-ım
maydanozlarımda,maydanoz,-lar-ım-da
dereotu,dereotu,
dereotları,dereotu,-ları
dereotunda,dereotu,-nda
dereotundan,dereotu,-ndan
dereotum,dereotu,-m
dereotumda,dereotu,-m-da
dereotlarım,dereotu,-lar-ım
dereotlarımda,dereotu,-lar-ım-da
roka,roka,
rokalar,roka,-lar
rokada,roka,-da
rokadan,roka,-dan
rokam,roka,-m
rokamda,roka,-m-da
rokalarım,roka,-lar-ım
rokalarımda,roka,-lar-ım-da
marul,marul,
marullar,marul,-lar
marulda,marul,-da
maruldan,marul,-dan
marulum,marul,-um
marulumda,marul,-um-da
marullarım,marul,-lar-ım
marullarımda,marul,-lar-ım-da
ıspanak,ıspanak,
ıspanaklar,ıspanak,-lar
ıspanakta,ıspanak,-ta
ıspanaktan,ıspanak,-tan
ıspanağım,ıspanak,-ım
ıspanağımda,ıspanak,-ım-da
ıspanaklarım,ıspanak,-lar-ım
ıspanaklarımda,ıspanak,-lar-ım-da
lahana,lahana,
lahanalar,lahana,-lar
lahanada,lahana,-da
lahanadan,lahana,-dan
lahanam,lahana,-m
lahanamda,lahana,-m-da
lahanalarım,lahana,-lar-ım
lahanalarımda,lahana,-lar-ım-da
karnabahar,karnabahar,
karnabaharlar,karnabahar,-lar
karnabaharda,karnabahar,-da
karnabahardan,karnabahar,-dan
karnabaharım,karnabahar,-ım
karnabaharımda,karnabahar,-ım-da
karnabaharlarım,karnabahar,-lar-ım
karnabaharlarımda,karnabahar,-lar-ım-da
brokoli,brokoli,
brokoliler,brokoli,-ler
brokolide,brokoli,-de
brokoliden,brokoli,-den
brokolim,brokoli,-m
brokolimde,brokoli,-m-de
brokolilerim,brokoli,-ler-im
brokolilerimde,brokoli,-ler-im-de
patlıcan,patlıcan,
patlıcanlar,patlıcan,-lar
patlıcanda,patlıcan,-da
patlıcandan,patlıcan,-dan
patlıcanım,patlıcan,-ım
patlıcanımda,patlıcan,-ım-da
patlıcanlarım,patlıcan,-lar-ım
patlıcanlarımda,patlıcan,-lar-ım-da
kabak,kabak,
kabaklar,kabak,-lar
kabakta,kabak,-ta
kabaktan,kabak,-tan
kabağım,kabak,-ım
kabağımda,kabak,-ım-da
kabaklarım,kabak,-lar-ım
kabaklarımda,kabak,-lar-ım-da
balkabağı,balkabağı,
balkabakları,balkabağı,-ları
balkabağında,balkabağı,-nda
balkabağından,balkabağı,-ndan
balkabağım,balkabağı,-m
balkabağımda,balkabağı,-m-da
balkabaklarım,balkabağı,-lar-ım
balkabaklarımda,balkabağı,-lar-ım-da
mandalina,mandalina,
mandalinalar,mandalina,-lar
mandalinada,mandalina,-da
mandalinadan,mandalina,-dan
mandalinam,mandalina,-m
mandalinamda,mandalina,-m-da
mandalinalarım,mandalina,-lar-ım
mandalinalarımda,mandalina,-lar-ım-da
greyfurt,greyfurt,
greyfurtlar,greyfurt,-lar
greyfurtda,greyfurt,-da
greyfurtdan,greyfurt,-dan
greyfurtum,greyfurt,-um
greyfurtumda,greyfurt,-um-da
greyfurtlarım,greyfurt,-lar-ım
greyfurtlarımda,greyfurt,-lar-ım-da
kiraz,kiraz,
kirazlar,kiraz,-lar
kirazda,kiraz,-da
kirazdan,kiraz,-dan
kirazım,kiraz,-ım
kirazımda,kiraz,-ım-da
kirazlarım,kiraz,-lar-ım
kirazlarımda,kiraz,-lar-ım-da
vişne,vişne,
vişneler,vişne,-ler
vişnede,vişne,-de
vişneden,vişne,-den
vişnem,vişne,-m
vişnemde,vişne,-m-de
vişnelerim,vişne,-ler-im
vişnelerimde,vişne,-ler-im-de
şeftali,şeftali,
şeftaliler,şeftali,-ler
şeftalide,şeftali,-de
şeftaliden,şeftali,-den
şeftalim,şeftali,-m
şeftalimde,şeftali,-m-de
şeftalilerim,şeftali,-ler-im
şeftalilerimde,şeftali,-ler-im-de
kayısı,kayısı,
kayısılar,kayısı,-lar
kayısıda,kayısı,-da
kayısıdan,kayısı,-dan
kayısım,kayısı,-m
kayısımda,kayısı,-m-da
kayısılarım,kayısı,-lar-ım
kayısılarımda,kayısı,-lar-ım-da
incir,incir,
incirler,incir,-ler
incirde,incir,-de
incirden,incir,-den
incirim,incir,-im
incirimde,incir,-im-de
incirlerim,incir,-ler-im
incirlerimde,incir,-ler-im-de
ayva,ayva,
ayvalar,ayva,-lar
ayvada,ayva,-da
ayvadan,ayva,-dan
ayvam,ayva,-m
ayvamda,ayva,-m-da
ayvalarım,ayva,-lar-ım
ayvalarımda,ayva,-lar-ım-da
badem,badem,
bademler,badem,-ler
bademde,badem,-de
bademden,badem,-den
bademim,badem,-im
bademimde,badem,-im-de
bademlerim,badem,-ler-im
bademlerimde,badem,-ler-im-de
ceviz,ceviz,
cevizler,ceviz,-ler
cevizde,ceviz,-de
cevizden,ceviz,-den
cevizim,ceviz,-im
cevizimde,ceviz,-im-de
cevizlerim,ceviz,-ler-im
cevizlerimde,ceviz,-ler-im-de
fındık,fındık,
fındıklar,fındık,-lar
fındıkta,fındık,-ta
fındıktan,fındık,-tan
fındığım,fındık,-ım
fındığımda,fındık,-ım-da
fındıklarım,fındık,-lar-ım
fındıklarımda,fındık,-lar-ım-da
fıstık,fıstık,
fıstıklar,fıstık,-lar
fıstıkta,fıstık,-ta
fıstıktan,fıstık,-tan
fıstığım,fıstık,-ım
fıstığımda,fıstık,-ım-da
fıstıklarım,fıstık,-lar-ım
fıstıklarımda,fıstık,-lar-ım-da
kaju,kaju,
kajular,kaju,-lar
kajuda,kaju,-da
kajudan,kaju,-dan
kajum,kaju,-um
kajumda,kaju,-um-da
kajularım,kaju,-lar-ım
kajularımda,kaju,-lar-ım-da
antep fıstığı,antep fıstığı,
antep fıstıkları,antep fıstığı,-ları
antep fıstığında,antep fıstığı,-nda
antep fıstığından,antep fıstığı,-ndan
antep fıstığım,antep fıstığı,-m
antep fıstığımda,antep fıstığı,-m-da
antep fıstıklarım,antep fıstığı,-lar-ım
antep fıstıklarımda,antep fıstığı,-lar-ım-da
çam fıstığı,çam fıstığı,
çam fıstıkları,çam fıstığı,-ları
çam fıstığında,çam fıstığı,-nda
çam fıstığından,çam fıstığı,-ndan
çam fıstığım,çam fıstığı,-m
çam fıstığımda,çam fıstığı,-m-da
çam fıstıklarım,çam fıstığı,-lar-ım
çam fıstıklarımda,çam fıstığı,-lar-ım-da
kestane,kestane,
kestaneler,kestane,-ler
kestanede,kestane,-de
kestaneden,kestane,-den
kestanem,kestane,-m
kestanemde,kestane,-m-de
kestanelerim,kestane,-ler-im
kestanelerimde,kestane,-ler-im-de
hurma,hurma,
hurmular,hurma,-lar
hurmada,hurma,-da
hurmadan,hurma,-dan
hurmam,hurma,-m
hurmamda,hurma,-m-da
hurmularım,hurma,-lar-ım
hurmularımda,hurma,-lar-ım-da
geliyorum,gel,-iyor-um
geliyorsun,gel,-iyor-sun
geliyor,gel,-iyor
geliyoruz,gel,-iyor-uz
geliyorsunuz,gel,-iyor-sunuz
geliyorlar,gel,-iyor-lar
geleceğim,gel,-ecek-im
geleceksin,gel,-ecek-sin
gelecek,gel,-ecek
geleceğiz,gel,-ecek-iz
gidiyorum,git,-iyor-um
gidiyorsun,git,-iyor-sun
gidiyor,git,-iyor
gidiyoruz,git,-iyor-uz
gidiyorsunuz,git,-iyor-sunuz
gidiyorlar,git,-iyor-lar
gideceğim,git,-ecek-im
gideceksin,git,-ecek-sin
gidecek,git,-ecek
gideceğiz,git,-ecek-iz
okuyorum,oku,-yor-um
okuyorsun,oku,-yor-sun
okuyor,oku,-yor
okuyoruz,oku,-yor-uz
okuyorsunuz,oku,-yor-sunuz
okuyorlar,oku,-yor-lar
okuyacağım,oku,-yacak-ım
okuyacaksın,oku,-yacak-sın
okuyacak,oku,-yacak
okuyacağız,oku,-yacak-ız
yazıyorum,yaz,-ıyor-um
yazıyorsun,yaz,-ıyor-sun
yazıyor,yaz,-ıyor
yazıyoruz,yaz,-ıyor-uz
yazıyorsunuz,yaz,-ıyor-sunuz
yazıyorlar,yaz,-ıyor-lar
yazacağım,yaz,-acak-ım
yazacaksın,yaz,-acak-sın
yazacak,yaz,-acak
yazacağız,yaz,-acak-ız
çiziyorum,çiz,-iyor-um
çiziyorsun,çiz,-iyor-sun
çiziyor,çiz,-iyor
çiziyoruz,çiz,-iyor-uz
çiziyorsunuz,çiz,-iyor-sunuz
çiziyorlar,çiz,-iyor-lar
çizeceğim,çiz,-ecek-im
çizeceksin,çiz,-ecek-sin
çizecek,çiz,-ecek
çizeceğiz,çiz,-ecek-iz
boyuyorum,boya,-yor-um
boyuyorsun,boya,-yor-sun
boyuyor,boya,-yor
boyuyoruz,boya,-yor-uz
boyuyorsunuz,boya,-yor-sunuz
boyuyorlar,boya,-yor-lar
boyayacağım,boya,-yacak-ım
boyayacaksın,boya,-yacak-sın
boyayacak,boya,-yacak
boyayacağız,boya,-yacak-ız
yapıyorum,yap,-ıyor-um
yapıyorsun,yap,-ıyor-sun
yapıyor,yap,-ıyor
yapıyoruz,yap,-ıyor-uz
yapıyorsunuz,yap,-ıyor-sunuz
yapıyorlar,yap,-ıyor-lar
yapacağım,yap,-acak-ım
yapacaksın,yap,-acak-sın
yapacak,yap,-acak
yapacağız,yap,-acak-ız
ediyorum,et,-iyor-um
ediyorsun,et,-iyor-sun
ediyor,et,-iyor
ediyoruz,et,-iyor-uz
ediyorsunuz,et,-iyor-sunuz
ediyorlar,et,-iyor-lar
edeceğim,et,-ecek-im
edeceksin,et,-ecek-sin
edecek,et,-ecek
edeceğiz,et,-ecek-iz
alıyorum,al,-ıyor-um
alıyorsun,al,-ıyor-sun
alıyor,al,-ıyor
alıyoruz,al,-ıyor-uz
alıyorsunuz,al,-ıyor-sunuz
alıyorlar,al,-ıyor-lar
alacağım,al,-acak-ım
alacaksın,al,-acak-sın
alacak,al,-acak
alacağız,al,-acak-ız
veriyorum,ver,-iyor-um
veriyorsun,ver,-iyor-sun
veriyor,ver,-iyor
veriyoruz,ver,-iyor-uz
veriyorsunuz,ver,-iyor-sunuz
veriyorlar,ver,-iyor-lar
vereceğim,ver,-ecek-im
vereceksin,ver,-ecek-sin
verecek,ver,-ecek
vereceğiz,ver,-ecek-iz
satıyorum,sat,-ıyor-um
satıyorsun,sat,-ıyor-sun
satıyor,sat,-ıyor
satıyoruz,sat,-ıyor-uz
satıyorsunuz,sat,-ıyor-sunuz
satıyorlar,sat,-ıyor-lar
satacağım,sat,-acak-ım
satacaksın,sat,-acak-sın
satacak,sat,-acak
satacağız,sat,-acak-ız
kalkıyorum,kalk,-ıyor-um
kalkıyorsun,kalk,-ıyor-sun
kalkıyor,kalk,-ıyor
kalkıyoruz,kalk,-ıyor-uz
kalkıyorsunuz,kalk,-ıyor-sunuz
kalkıyorlar,kalk,-ıyor-lar
kalkacağım,kalk,-acak-ım
kalkacaksın,kalk,-acak-sın
kalkacak,kalk,-acak
kalkacağız,kalk,-acak-ız
düşüyorum,düş,-üyor-um
düşüyorsun,düş,-üyor-sun
düşüyor,düş,-üyor
düşüyoruz,düş,-üyor-uz
düşüyorsunuz,düş,-üyor-sunuz
düşüyorlar,düş,-üyor-lar
düşeceğim,düş,-ecek-im
düşeceksin,düş,-ecek-sin
düşecek,düş,-ecek
düşeceğiz,düş,-ecek-iz
koşuyorum,koş,-uyor-um
koşuyorsun,koş,-uyor-sun
koşuyor,koş,-uyor
koşuyoruz,koş,-uyor-uz
koşuyorsunuz,koş,-uyor-sunuz
koşuyorlar,koş,-uyor-lar
koşacağım,koş,-acak-ım
koşacaksın,koş,-acak-sın
koşacak,koş,-acak
koşacağız,koş,-acak-ız
yürüyorum,yürü,-yor-um
yürüyorsun,yürü,-yor-sun
yürüyor,yürü,-yor
yürüyoruz,yürü,-yor-uz
yürüyorsunuz,yürü,-yor-sunuz
yürüyorlar,yürü,-yor-lar
yürüyeceğim,yürü,-yecek-im
yürüyeceksin,yürü,-yecek-sin
yürüyecek,yürü,-yecek
yürüyeceğiz,yürü,-yecek-iz
görüyorum,gör,-üyor-um
görüyorsun,gör,-üyor-sun
görüyor,gör,-üyor
görüyoruz,gör,-üyor-uz
görüyorsunuz,gör,-üyor-sunuz
görüyorlar,gör,-üyor-lar
göreceğim,gör,-ecek-im
göreceksin,gör,-ecek-sin
görecek,gör,-ecek
göreceğiz,gör,-ecek-iz
bakıyorum,bak,-ıyor-um
bakıyorsun,bak,-ıyor-sun
bakıyor,bak,-ıyor
bakıyoruz,bak,-ıyor-uz
bakıyorsunuz,bak,-ıyor-sunuz
bakıyorlar,bak,-ıyor-lar
bakacağım,bak,-acak-ım
bakacaksın,bak,-acak-sın
bakacak,bak,-acak
bakacağız,bak,-acak-ız
izliyorum,izle,-iyor-um
izliyorsun,izle,-iyor-sun
izliyor,izle,-iyor
izliyoruz,izle,-iyor-uz
izliyorsunuz,izle,-iyor-sunuz
izliyorlar,izle,-iyor-lar
izleyeceğim,izle,-yecek-im
izleyeceksin,izle,-yecek-sin
izleyecek,izle,-yecek
izleyeceğiz,izle,-yecek-iz
dinliyorum,dinle,-iyor-um
dinliyorsun,dinle,-iyor-sun
dinliyor,dinle,-iyor
dinliyoruz,dinle,-iyor-uz
dinliyorsunuz,dinle,-iyor-sunuz
dinliyorlar,dinle,-iyor-lar
dinleyeceğim,dinle,-yecek-im
dinleyeceksin,dinle,-yecek-sin
dinleyecek,dinle,-yecek
dinleyeceğiz,dinle,-yecek-iz
soruyorum,sor,-uyor-um
soruyorsun,sor,-uyor-sun
soruyor,sor,-uyor
soruyoruz,sor,-uyor-uz
soruyorsunuz,sor,-uyor-sunuz
soruyorlar,sor,-uyor-lar
soracağım,sor,-acak-ım
soracaksın,sor,-acak-sın
soracak,sor,-acak
soracağız,sor,-acak-ız
cevaplıyorum,cevapla,-ıyor-um
cevaplıyorsun,cevapla,-ıyor-sun
cevaplıyor,cevapla,-ıyor
cevaplıyoruz,cevapla,-ıyor-uz
cevaplıyorsunuz,cevapla,-ıyor-sunuz
cevaplıyorlar,cevapla,-ıyor-lar
cevaplayacağım,cevapla,-yacak-ım
cevaplayacaksın,cevapla,-yacak-sın
cevaplayacak,cevapla,-yacak
cevaplayacağız,cevapla,-yacak-ız
buluyorum,bul,-uyor-um
buluyorsun,bul,-uyor-sun
buluyor,bul,-uyor
buluyoruz,bul,-uyor-uz
buluyorsunuz,bul,-uyor-sunuz
buluyorlar,bul,-uyor-lar
bulacağım,bul,-acak-ım
bulacaksın,bul,-acak-sın
bulacak,bul,-acak
bulacağız,bul,-acak-ız
kaybediyorum,kaybet,-iyor-um
kaybediyorsun,kaybet,-iyor-sun
kaybediyor,kaybet,-iyor
kaybediyoruz,kaybet,-iyor-uz
kaybediyorsunuz,kaybet,-iyor-sunuz
kaybediyorlar,kaybet,-iyor-lar
kaybedeceğim,kaybet,-ecek-im
kaybedeceksin,kaybet,-ecek-sin
kaybedecek,kaybet,-ecek
kaybedeceğiz,kaybet,-ecek-iz
kazanıyorum,kazan,-ıyor-um
kazanıyorsun,kazan,-ıyor-sun
kazanıyor,kazan,-ıyor
kazanıyoruz,kazan,-ıyor-uz
kazanıyorsunuz,kazan,-ıyor-sunuz
kazanıyorlar,kazan,-ıyor-lar
kazanacağım,kazan,-acak-ım
kazanacaksın,kazan,-acak-sın
kazanacak,kazan,-acak
kazanacağız,kazan,-acak-ız
başlıyorum,başla,-ıyor-um
başlıyorsun,başla,-ıyor-sun
başlıyor,başla,-ıyor
başlıyoruz,başla,-ıyor-uz
başlıyorsunuz,başla,-ıyor-sunuz
başlıyorlar,başla,-ıyor-lar
başlayacağım,başla,-yacak-ım
başlayacaksın,başla,-yacak-sın
başlayacak,başla,-yacak
başlayacağız,başla,-yacak-ız
bitiriyorum,bitir,-iyor-um
bitiriyorsun,bitir,-iyor-sun
bitiriyor,bitir,-iyor
bitiriyoruz,bitir,-iyor-uz
bitiriyorsunuz,bitir,-iyor-sunuz
bitiriyorlar,bitir,-iyor-lar
bitireceğim,bitir,-ecek-im
bitireceksin,bitir,-ecek-sin
bitirecek,bitir,-ecek
bitireceğiz,bitir,-ecek-iz
bekliyorum,bekle,-iyor-um
bekliyorsun,bekle,-iyor-sun
bekliyor,bekle,-iyor
bekliyoruz,bekle,-iyor-uz
bekliyorsunuz,bekle,-iyor-sunuz
bekliyorlar,bekle,-iyor-lar
bekleyeceğim,bekle,-yecek-im
bekleyeceksin,bekle,-yecek-sin
bekleyecek,bekle,-yecek
bekleyeceğiz,bekle,-yecek-iz
seçiyorum,seç,-iyor-um
seçiyorsun,seç,-iyor-sun
seçiyor,seç,-iyor
seçiyoruz,seç,-iyor-uz
seçiyorsunuz,seç,-iyor-sunuz
seçiyorlar,seç,-iyor-lar
seçeceğim,seç,-ecek-im
seçeceksin,seç,-ecek-sin
seçecek,seç,-ecek
seçeceğiz,seç,-ecek-iz
dönüyorum,dön,-üyor-um
dönüyorsun,dön,-üyor-sun
dönüyor,dön,-üyor
dönüyoruz,dön,-üyor-uz
dönüyorsunuz,dön,-üyor-sunuz
dönüyorlar,dön,-üyor-lar
döneceğim,dön,-ecek-im
döneceksin,dön,-ecek-sin
dönecek,dön,-ecek
döneceğiz,dön,-ecek-iz
taşıyorum,taşı,-yor-um
taşıyorsun,taşı,-yor-sun
taşıyor,taşı,-yor
taşıyorsunuz,taşı,-yor-sunuz
taşıyorlar,taşı,-yor-lar
taşıyacağım,taşı,-yacak-ım
taşıyacaksın,taşı,-yacak-sın
taşıyacak,taşı,-yacak
taşıyacağız,taşı,-yacak-ız
kırıyorum,kır,-ıyor-um
kırıyorsun,kır,-ıyor-sun
kırıyor,kır,-ıyor
kırıyoruz,kır,-ıyor-uz
kırıyorsunuz,kır,-ıyor-sunuz
kırıyorlar,kır,-ıyor-lar
kıracağım,kır,-acak-ım
kıracaksın,kır,-acak-sın
kıracak,kır,-acak
kıracağız,kır,-acak-ız
tamir ediyorum,tamir et,-iyor-um
tamir ediyorsun,tamir et,-iyor-sun
tamir ediyor,tamir et,-iyor
tamir ediyoruz,tamir et,-iyor-uz
tamir ediyorsunuz,tamir et,-iyor-sunuz
tamir ediyorlar,tamir et,-iyor-lar
tamir edeceğim,tamir et,-ecek-im
tamir edeceksin,tamir et,-ecek-sin
tamir edecek,tamir et,-ecek
tamir edeceğiz,tamir et,-ecek-iz
pişiriyorum,pişir,-iyor-um
pişiriyorsun,pişir,-iyor-sun
pişiriyor,pişir,-iyor
pişiriyoruz,pişir,-iyor-uz
pişiriyorsunuz,pişir,-iyor-sunuz
pişiriyorlar,pişir,-iyor-lar
pişireceğim,pişir,-ecek-im
pişireceksin,pişir,-ecek-sin
pişirecek,pişir,-ecek
pişireceğiz,pişir,-ecek-iz
kesiyorum,kes,-iyor-um
kesiyorsun,kes,-iyor-sun
kesiyor,kes,-iyor
kesiyoruz,kes,-iyor-uz
kesiyorsunuz,kes,-iyor-sunuz
kesiyorlar,kes,-iyor-lar
keseceğim,kes,-ecek-im
keseceksin,kes,-ecek-sin
kesecek,kes,-ecek
keseceğiz,kes,-ecek-iz
karıştırıyorum,karıştır,-ıyor-um
karıştırıyorsun,karıştır,-ıyor-sun
karıştırıyor,karıştır,-ıyor
karıştırıyoruz,karıştır,-ıyor-uz
karıştırıyorsunuz,karıştır,-ıyor-sunuz
karıştırıyorlar,karıştır,-ıyor-lar
karıştıracağım,karıştır,-acak-ım
karıştıracaksın,karıştır,-acak-sın
karıştıracak,karıştır,-acak
karıştıracağız,karıştır,-acak-ız
temizliyorum,temizle,-iyor-um
temizliyorsun,temizle,-iyor-sun
temizliyor,temizle,-iyor
temizliyoruz,temizle,-iyor-uz
temizliyorsunuz,temizle,-iyor-sunuz
temizliyorlar,temizle,-iyor-lar
temizleyeceğim,temizle,-yecek-im
temizleyeceksin,temizle,-yecek-sin
temizleyecek,temizle,-yecek
temizleyeceğiz,temizle,-yecek-iz
kirletiyorum,kirlet,-iyor-um
kirletiyorsun,kirlet,-iyor-sun
kirletiyor,kirlet,-iyor
kirletiyoruz,kirlet,-iyor-uz
kirletiyorsunuz,kirlet,-iyor-sunuz
kirletiyorlar,kirlet,-iyor-lar
kirleteceğim,kirlet,-ecek-im
kirleteceksin,kirlet,-ecek-sin
kirletecek,kirlet,-ecek
kirleteceğiz,kirlet,-ecek-iz
giyiyorum,giy,-iyor-um
giyiyorsun,giy,-iyor-sun
giyiyor,giy,-iyor
giyiyoruz,giy,-iyor-uz
giyiyorsunuz,giy,-iyor-sunuz
giyiyorlar,giy,-iyor-lar
giyeceğim,giy,-ecek-im
giyeceksin,giy,-ecek-sin
giyecek,giy,-ecek
giyeceğiz,giy,-ecek-iz
çıkarıyorum,çıkar,-ıyor-um
çıkarıyorsun,çıkar,-ıyor-sun
çıkarıyor,çıkar,-ıyor
çıkarıyoruz,çıkar,-ıyor-uz
çıkarıyorsunuz,çıkar,-ıyor-sunuz
çıkarıyorlar,çıkar,-ıyor-lar
çıkaracağım,çıkar,-acak-ım
çıkaracaksın,çıkar,-acak-sın
çıkaracak,çıkar,-acak
çıkaracağız,çıkar,-acak-ız
açıyorum,aç,-ıyor-um
açıyorsun,aç,-ıyor-sun
açıyor,aç,-ıyor
açıyoruz,aç,-ıyor-uz
açıyorsunuz,aç,-ıyor-sunuz
açıyorlar,aç,-ıyor-lar
açacağım,aç,-acak-ım
açacaksın,aç,-acak-sın
açacak,aç,-acak
açacağız,aç,-acak-ız
kapatıyorum,kapat,-ıyor-um
kapatıyorsun,kapat,-ıyor-sun
kapatıyor,kapat,-ıyor
kapatıyoruz,kapat,-ıyor-uz
kapatıyorsunuz,kapat,-ıyor-sunuz
kapatıyorlar,kapat,-ıyor-lar
kapatacağım,kapat,-acak-ım
kapatacaksın,kapat,-acak-sın
kapatacak,kapat,-acak
kapatacağız,kapat,-acak-ız
oturuyorum,otur,-uyor-um
oturuyorsun,otur,-uyor-sun
oturuyor,otur,-uyor
oturuyoruz,otur,-uyor-uz
oturuyorsunuz,otur,-uyor-sunuz
oturuyorlar,otur,-uyor-lar
oturacağım,otur,-acak-ım
oturacaksın,otur,-acak-sın
oturacak,otur,-acak
oturacağız,otur,-acak-ız
düşünüyorum,düşün,-üyor-um
düşünüyorsun,düşün,-üyor-sun
düşünüyor,düşün,-üyor
düşünüyoruz,düşün,-üyor-uz
düşünüyorsunuz,düşün,-üyor-sunuz
düşünüyorlar,düşün,-üyor-lar
düşüneceğim,düşün,-ecek-im
düşüneceksin,düşün,-ecek-sin
düşünecek,düşün,-ecek
düşüneceğiz,düşün,-ecek-iz
anlıyorum,anla,-ıyor-um
anlıyorsun,anla,-ıyor-sun
anlıyor,anla,-ıyor
anlıyoruz,anla,-ıyor-uz
anlıyorsunuz,anla,-ıyor-sunuz
anlıyorlar,anla,-ıyor-lar
anlayacağım,anla,-yacak-ım
anlayacaksın,anla,-yacak-sın
anlayacak,anla,-yacak
anlayacağız,anla,-yacak-ız
unutuyorum,unut,-uyor-um
unutuyorsun,unut,-uyor-sun
unutuyor,unut,-uyor
unutuyoruz,unut,-uyor-uz
unutuyorsunuz,unut,-uyor-sunuz
unutuyorlar,unut,-uyor-lar
unutacağım,unut,-acak-ım
unutacaksın,unut,-acak-sın
unutacak,unut,-acak
unutacağız,unut,-acak-ız
hatırlıyorum,hatırla,-ıyor-um
hatırlıyorsun,hatırla,-ıyor-sun
hatırlıyor,hatırla,-ıyor
hatırlıyoruz,hatırla,-ıyor-uz
hatırlıyorsunuz,hatırla,-ıyor-sunuz
hatırlıyorlar,hatırla,-ıyor-lar
hatırlayacağım,hatırla,-yacak-ım
hatırlayacaksın,hatırla,-yacak-sın
hatırlayacak,hatırla,-yacak
hatırlayacağız,hatırla,-yacak-ız
seviyorum,sev,-iyor-um
seviyorsun,sev,-iyor-sun
seviyor,sev,-iyor
seviyoruz,sev,-iyor-uz
seviyorsunuz,sev,-iyor-sunuz
seviyorlar,sev,-iyor-lar
seveceğim,sev,-ecek-im
seveceksin,sev,-ecek-sin
sevecek,sev,-ecek
seveceğiz,sev,-ecek-iz
nefret ediyorum,nefret et,-iyor-um
nefret ediyorsun,nefret et,-iyor-sun
nefret ediyor,nefret et,-iyor
nefret ediyoruz,nefret et,-iyor-uz
nefret ediyorsunuz,nefret et,-iyor-sunuz
nefret ediyorlar,nefret et,-iyor-lar
nefret edeceğim,nefret et,-ecek-im
nefret edeceksin,nefret et,-ecek-sin
nefret edecek,nefret et,-ecek
nefret edeceğiz,nefret et,-ecek-iz
gülüyorum,gül,-üyor-um
gülüyorsun,gül,-üyor-sun
gülüyor,gül,-üyor
gülüyoruz,gül,-üyor-uz
gülüyorsunuz,gül,-üyor-sunuz
gülüyorlar,gül,-üyor-lar
güleceğim,gül,-ecek-im
güleceksin,gül,-ecek-sin
gülecek,gül,-ecek
güleceğiz,gül,-ecek-iz
ağlıyorum,ağla,-ıyor-um
ağlıyorsun,ağla,-ıyor-sun
ağlıyor,ağla,-ıyor
ağlıyoruz,ağla,-ıyor-uz
ağlıyorsunuz,ağla,-ıyor-sunuz
ağlıyorlar,ağla,-ıyor-lar
ağlayacağım,ağla,-yacak-ım
ağlayacaksın,ağla,-yacak-sın
ağlayacak,ağla,-yacak
ağlayacağız,ağla,-yacak-ız
bağırıyorum,bağır,-ıyor-um
bağırıyorsun,bağır,-ıyor-sun
bağırıyor,bağır,-ıyor
bağırıyoruz,bağır,-ıyor-uz
bağırıyorsunuz,bağır,-ıyor-sunuz
bağırıyorlar,bağır,-ıyor-lar
bağıracağım,bağır,-acak-ım
bağıracaksın,bağır,-acak-sın
bağıracak,bağır,-acak
bağıracağız,bağır,-acak-ız
susuyorum,sus,-uyor-um
susuyorsun,sus,-uyor-sun
susuyor,sus,-uyor
susuyoruz,sus,-uyor-uz
