word,root,suffixes
girmiş,gir,miş
dalgın,dal,gın
gözlerle,göz,lerle
bakan,bak,an
zata,zat,a
sizsiniz,siz,siniz
karşımdaki,karşı,mdaki
sesle,ses,le
memursunuz,memur,sunuz
evvel,evvel,
masanızı,masa,nızı
hazırladılar,hazır,ladılar
buyurunuz,buyur,unuz
geldiniz,gel,diniz
üzerindeki,üzeri,ndeki
lekelerini,leke,lerini
çizgileri,çizgi,leri
seyretmeye,seyret,meye
başladım,baş,ladım
karşıya,karşı,ya
oturulduğu,otur,ulduğu
odalı,oda,lı
arkadaşımı,arkadaş,ımı
gizliden,gizli,den
gizliye,gizli,ye
tetkik,tetkik,
kaçamak,kaç,amak
hakkında,hak,kında
kanaatler,kanaat,ler
edinmek,et,inmek
arzuyu,arzu,yu
hissetmediğini,his,etmediğini
işe,iş,e
eğerek,eğ,erek
yokmuşum,yok,muşum
meşgul,meşgul,
hal,hal,
gözlerimi,göz,lerimi
pervasızca,perva,sızca
karşımdakine,karşı,mdakine
dikmiştim,dik,miştim
kesilmiş,kes,ilmiş
tepesi,tepe,si
açılmaya,aç,ılmaya
kulaklarının,kulak,larının
altından,alt,ından
gerdanına,gerdan,ına
kırışıklar,kır,ışıklar
parmaklı,parmak,lı
gezdiriyor,gez,diriyor
çekmeden,çek,meden
tercüme,tercüme,
yapıyordu,yap,ıyordu
düşünür,düşün,ür
kaldırıyor,kaldır,ıyor
bakışlarımız,bak,ışlarımız
karşılaşınca,karşı,laşınca
gülümsemeye,gül,ümsemeye
bakınca,bak,ınca
göründüğü,gör,ündüğü
çehresinin,çehre,sinin
gülüşme,gül,üşme
anlarında,an,larında
çocukça,çocuk,ça
altları,alt,ları
kırpılmış,kırp,ılmış
bıyıkları,bıyık,ları
ifadeyi,ifade,yi
kuvvetlendiriyordu,kuvvet,lendiriyordu
öğle,öğle,
giderken,git,erken
kımıldanmadığını,kımıl,danmadığını
açarak,aç,arak
sarılmış,sar,ılmış
sefertası,sefer,tası
çıkardığını,çık,ardığını
afiyet,afiyet,
odayı,oda,yı
terk,terk,
günlerce,gün,lerce
oturduğumuz,otur,duğumuz
konuşmadık,konuş,madık
servislerdeki,servis,lerdeki
memurlardan,memur,lardan
birçoğuyla,birçok,uyla
tanışmış,tanı,mış
akşamüzeri,akşam,üzeri
çıkarak,çık,arak
tavla,tav,la
başlamıştık,baş,lamıştı
öğrendiğime,öğren,diğime
müessesenin,müessese,nin
memurlarındandı,memur,larındandı
şirket,şirket,
kurulmadan,kur,ulmadan
bağlı,bağ,lı
olduğumuz,ol,duğumuz
bankanın,banka,nın
mütercimiymiş,mütercim,iymiş
oraya,ora,ya
başında,baş,ında
aldığı,al,dığı
ücretle,ücret,le
geçinebildiği,geç,inebildiği
kıdemli,kıdem,li
savuran,sav,uran
ücretini,ücret,ini
artırmadığını,art,ırmadığını
sorunca,sor,unca
memurlar,memur,lar
gülerek,gül,erek
hımbılın,hımbıl,ın
biridir,bir,idir
lisan,lisan,
bildiği,bil,diği
diyorlardı,de,yorlardı
almancayı,alman,cayı
bildiğini,bil,diğini
tercümelerin,tercüme,lerin
öğrendim,öğren,dim
arındır,arın,dır
susak,susak,
limanı,liman,ı
üzerinden,üzeri,nden
dişbudak,diş,budak
köknar,kök,nar
kerestelerinin,kereste,lerinin
evsafına,evsaf,ına
makinelerinin,makine,lerinin
işleme,işle,me
tarzına,tarz,ına
yedek,yedek,
parçalarına,parça,larına
mektubu,mektup,u
türkçeden,türk,çeden
almancaya,alman,caya
çevirdiği,çevir,diği
şartname,şart,name
mukavelenameleri,mukavele,nameleri
müdürü,müdür,ü
yolluyordu,yol,luyordu
gözünü,göz,ünü
dışarıya,dış,arıya
okuduğunu,oku,duğunu
kabahat,kabahat,
yakalamışım,yakala,mışım
kekeleyerek,kekele,yerek
roman,roman,
demiş,de,miş
kapatmıştı,kapat,mıştı
ecnebi,ecnebi,
bileceğine,bil,eceğine
ihtimal,ihtimal,
vermiyordu,ver,miyordu
tavrında,tavır,nda
bilen,bil,en
kılığı,kılık,ı
ağzından,ağız,ndan
kelime,kel,ime
bildiğinden,bil,diğinden
bahsettiği,bahset,tiği
duyulmamış,duy,ulmamış
cebinde,cep,inde
görülmemişti,gör,ülmemişti
hulasa,hulasa,
varlıklarıyla,var,lıklarıyla
frenkçe,frenk,çe
insanlara,insan,lara
dayanarak,daya,narak
maaşının,maaş,ının
artırılmasını,art,ırılmasını
istemeyişi,iste,meyişi
ücretli,ücret,li
aramayışı,ara,mayışı
kanaati,kanaat,i
sabahları,sabah,ları
vaktinde,vakit,inde
yemeğini,ye,meğini
odasında,oda,sında
yiyor,ye,yor
akşamları,akşam,ları
tefek,tefek,
alışverişlerini,alış,verişlerini
yaptıktan,yap,tıktan
gidiyordu,git,iyordu
teklif,teklif,
kahveye,kahve,ye
beklerler,bekle,rler
mesut,mesut,
babası,baba,sı
an,an,
çoluğuna,çoluk,una
çocuğuna,çocuk,una
kavuşmaya,kavuş,maya
atıyor,at,ıyor
ileride,ileri,de
bahsedeceğim,bahset,eceğim
devamlılığı,devam,lılığı
çalışkanlığı,çalış,kanlığı
dairede,daire,de
horlanmasına,hor,lanmasına
tercümelerinde,tercüme,lerinde
daktilo,daktilo,
hatası,hata,sı
bulsa,bul,sa
arındırıcı,arın,dırıcı
bazen,bazen,
gelerek,gel,erek
haşlıyordu,haşla,yordu
memurlara,memur,lara
daima,daima,
ihtiyatlı,ihtiyat,lı
iltimasa,iltimas,a
dayanan,daya,
gençlerden,genç,lerden
mukabele,mukabele,
çekinen,çekin,en
arkadaşımın,arkadaş,ımın
mukabeleye,mukabele,ye
edemeyeceğini,et,emeyeceğini
hırpalaması,hırpala,ması
geciken,geç,iken
kesilerek,kes,ilerek
binaya,bina,ya
duyuracak,duy,uracak
bağırması,bağır,ması
anlaşılabilirdi,anla,şılabilirdi
cinslerinden,cins,lerinden
kudret,kudret,
salahiyetlerini,salah,iyetlerini
sarhoş,sarhoş,
birtakım,bir,takım
hesaplar,hesap,lar
dolayısıyla,dolayı,sıyla
kimselere,kimse,lere
gösterirse,göster,irse
hastalanır,hasta,lanır
daireye,daire,ye
gelemezdi,gel,emezdi
ehemmiyetsiz,ehemmiyet,siz
algınlıklarıydı,al,gınlıklarıydı
senelerce,sene,lerce
geçirdiğini,geç,irdiğini
zatülcenp,zatülcenp,
yapmıştı,yap,mıştı
nezlede,nezle,de
kapanıyor,kapa,nıyor
kat,kat,
fanilalar,fanila,lar
zamanlar,zaman,lar
açtırmıyor,aç,tırmıyor
akşamüzerleri,akşam,üzerleri
boynuna,boyun,na
atkılar,atkı,lar
dolayıp,dola,yıp
kaim,kaim,
yıpranmış,yıpran,mış
paltosunun,palto,sunun
yakasını,yaka,sını
kaldırmadan,kaldır,madan
gitmiyordu,git,miyordu
işini,iş,ini
ihmal,ihmal,
etmezdi,et,mezdi
edilecek,et,ilecek
yazılar,yaz,ılar
odacı,oda,cı
gönderilir,gönder,ilir
aldırılırdı,al,dırılırdı
müdürün,müdür,ün
efendiye,efendi,ye
muamelelerinde,muamele,lerinde
mızmız,mızmız,
hastalıklı,hasta,lıklı
haline,hal,ine
atmıyoruz,at,mıyoruz
ikide,iki,de
birde,bir,de
vurmaktan,vur,maktan
çekinmezler,çekin,mezler
yokluktan,yok,luktan
gelişinde,gel,işinde
adamcağızı,adam,cağızı
iğneli,iğne,li
geçmiş,geç,miş
karşılarlardı,karşı,laşrlardı
efendiden,efendi,den
başlamıştım,baş,lamıştım
oturduğum,otur,duğum
elimde,el,imde
evrak,evrak,
çantasıyla,çanta,sıyla
bankaları,banka,ları
siparişlerini,sipariş,lerini
ettiğimiz,et,tiğimiz
devlet,devlet,
dairelerini,daire,lerini
evrakı,evrak,ı
edip,et,ip
müdüre,müdür,e
muavinine,muavin,ine
izahat,izahat,
masamın,masa,mın
hareketsiz,hareket,siz
çekmesinin,çek,mesinin
gözündeki,göz,ündeki
romanını,roman,ını
sahiden,sahi,den
sıkıcı,sık,ıcı
mahluk,mahluk,
kanaat,kanaat,
getirmiştim,getir,miştim
ruhunda,ruh,unda
kimsenin,kimse,nin
arzusuna,arzu,suna
mukavemet,mukavemet,
alakasız,alaka,sız
insanın,insa,nın
nebatlarınkinden,nebat,larınkinden
farklı,fark,lı
ediyordum,et,iyordum
işlerini,iş,lerini
anlayamadığım,anla,yamadığım
itiyatla,itiyat,la
alışverişini,alış,verişini
yapıp,yap,ıp
dönüyordu,dön,üyordu
birbirine,birbiri,ne
tıpkısına,tıpkı,sına
benzeyen,benze,yen
günlerin,gün,lerin
senelerin,sene,lerin
mahlukat,mahluk,at
zamanları,zaman,ları
değişiklikti,değiş,iklikti
arkadaşların,arkadaş,ların
anlattığına,anla,ttığına
olası,ol,ası
yaşamaktaydı,yaşa,maktaydı
heyecanlandığını,heyecan,landığını
gören,gör,en
amirlerinin,amir,lerinin
yersiz,yer,siz
haksız,hak,sız
ithamlarına,itham,larına
ifadesiz,ifade,siz
bakışla,bak,ışla
tercümeleri,tercüme,leri
daktiloya,daktilo,ya
teşekkürde,teşekkür,de
sırf,sırf,
daktiloların,daktilo,ların
ehemmiyet,ehemmiyet,
vermemeleri,ver,memeleri
yüzünden,yüz,ünden
iyileştir,iyi,leştir
teleport,teleport,
gelmiş,gel,miş
bekleyeceğiz,bekle,yeceğiz
macar,macar,
şirketinden,şirket,inden
mektubun,mektup,un
tercümesini,tercüme,sini
getirmediniz,getir,mediniz
iskemlesinden,iskemle,sinden
süratle,sürat,le
bitirdim,bit,irdim
efendim,efendi,m
hanımlar,hanım,lar
yazamadılar,yaz,amadılar
verilmiş,ver,ilmiş
işin,iş,in
hepsinden,hepsi,nden
onlara,on,lara
vereceğinize,ver,eceğinize
havale,havale,
yapın,yap,ın
çıktı,çık,tı
daktilolara,daktilo,lara
yalvarmaya,yalvar,maya
sahne,sahne,
esnasında,esna,sında
nazar,nazar,
atmaya,at,maya
görmeyen,gör,meyen
giren,gir,en
yerine,yer,ine
geçerek,geç,erek
insanı,insan,ı
hiddete,hiddet,e
sarsılmaz,sars,ılmaz
kurşunkalem,kurşun,kalem
karalamaya,kara,lamaya
yazmıyor,yaz,mıyor
çizgiler,çiz,giler
çiziyordu,çiz,iyordu
hareketi,hareket,i
farkında,fark,ında
şeyle,şe,yle
dudaklarının,dudak,larının
bıyıklarının,bıyık,larının
alt,alt,
belirdiğini,belir,diğini
görür,gör,ür
gibiydim,gibi,ydim
eli,el,i
küçülterek,küçül,terek
saran,sar,an
belirsiz,belir,siz
gülümsemeden,gül,ümsemeden
anlıyordum,anla,yordum
kalemi,kale,mi
karaladığı,kara,ladığı
seyretti,seyret,ti
ayırmadan,ayır,madan
bakıyordum,bak,ıyordum
yepyeni,yepyeni,
ifadenin,ifade,nin
peyda,peyda,
şaşırdım,şaş,ırdım
birisine,bir,isine
acır,acı,r
hali,hal,i
meraktan,merak,tan
duramıyordum,dur,amıyordum
kalkacağım,kalk,acağım
doğruldu,doğrul,du
fırladım,fırla,dım
adımda,ad,ımda
vardım,var,dım
üzerine,üzeri,ne
çizdiği,çiz,diği
atınca,at,ınca
hayretimden,hayret,imden
içi,iç,i
ustaca,usta,ca
çizginin,çiz,gi
içerisinde,iç,erisinde
hüviyetiyle,hüviyet,iyle
başkalarının,başka,larının
benzeyişi,benze,yişi
zannetmem,zannet,mem
teker,tek,er
araştırılınca,ara,ştırılınca
avaz,avaz,
bağırdığını,bağır,dığını
yanılmaya,yanıl,maya
hayvanca,hayvan,ca
hiddet,hiddet,
tarifi,tarif,i
bayağılıkla,bayağı,lıkla
mustatil,mustatil,
şeklinde,şekil,nde
açılmış,aç,ılmış
yeri,yer,i
delmek,del,mek
aciz,aciz,
boğulmuşa,boğ,ulmuşa
çizgi,çiz,ginin
halindeki,hal,indeki
gözler,göz,ler
kanatları,kanat,ları
mübalağalı,mübalağa,lı
yanaklara,yanak,lara
genişleyen,geniş,leyen
çehreye,çehre,ye
veren,ver,en
burun,bur,un
şurada,şura,da
doğrusu,doğru,su
ruhunun,ruh,unun
resmiydi,resim,iydi
hayretimin,hayret,imin
şirkete,şirket,e
girdiğimden,gir,diğimden
zıt,zıt,
hükümler,hüküm,ler
verip,ver,ip
duruyordum,dur,uyordum
mazur,mazur,
istihfaf,istihfaf,
şahsiyetiyle,şahıs,iyetiyle
bugünkü,bugün,kü
şahsiyeti,şahıs,iyet
ayırmak,ayır,mak
istiyor,iste,yor
büsbütün,büsbütün,
çıkmaza,çık,maza
giriyordum,gir,iyordum
ortaya,orta,ya
koyduğu,koy,duğu
göremediğim,gör,emediğim
insandı,insan,dı
yüzünün,yüz,ünün
iptidai,iptida,i
ifadesine,ifade,sine
acınacak,acı,nacak
zalimlik,zalim,lik
zavallılığın,zavallı,lığın
iştiraki,iştirak,i
vazıh,vazıh,
gösterilmemiştir,göster,ilmemiştir
senelik,sene,lik
tanıyordum,tanı,yordum
resim,resim,
izah,izah,
münasebetlerindeki,münasebet,lerindeki
çekingenliğini,çekin,genliğini
tanıyan,tanı,yan
ta,ta,
içini,iç,ini
heyecanlanmasına,heyecan,lanmasına
kızmasına,kız,masına
alanlarını,alan,larını
küçüklüğü,küçük,lüğü
çırpınan,çırpın,an
yapabilirdi,yap,abilirdi
teessürlerimiz,teessür,lerimiz
inkisarlarımız,inkisar,larımız
hiddetlerimiz,hiddet,lerimiz
karşımıza,karşı,mıza
hadiselerin,hadise,lerin
anlaşılmadık,anla,şılmadık
beklenmedik,bekle,nmedik
taraflarınadır,taraf,larınadır
şeye,şey,e
gelebileceğini,gel,ebileceğini
sarsmak,sars,mak
küçümsüyordum,küçük,msüyordum
kırıklıklarımız,kır,ıklıklarımız
mahiyet,mahiyet,
almıştı,al,mıştı
beliren,belir,en
ışığa,ışık,a
tezatların,tezat,ların
seziyordum,sez,iyordum
tuttuğum,tut,tuğum
resmin,resim,n
çizgilerindeki,çiz,gilerindeki
çıkmadığını,çık,madığını
gösteriyordu,göster,iyordu
seneler,sene,ler
resimle,res,imle
uğraşmış,uğraş,mış
lazımdı,lazım,dı
baktığını,bak,tığını
incelikleriyle,ince,likleriyle
tespit,tespit,
etmesini,et,mesini
hüner,hüner,
kapı,kapı,
elimdekini,el,imdekini
kalmıştım,kal,mıştım
tercümeleriyle,tercüme,leriyle
diler,dil,er
şaşıracağını,şaş,ıracağını
sırrını,sır,rını
ele,el,e
vereceğimden,ver,eceğimden
korkacağını,kork,acağını
gülüşüyle,gül,üşüyle
elimden,el,imden
olmuştum,ol,muştum
alışkanlığıyla,alış,kanlığıyla
karalıyorum,kara,lıyorum
seçimlerine,seç,imlerine
avucunun,avuç,unun
buruşturarak,buruş,turarak
sepetine,sepet,ine
yanlışlar,yanlış,lar
kalksam,kalk,sam
beyi,bey,i
kızdıracağım,kız,dıracağım
hakkı,hak,kı
götürüp,götür,üp
vereyim,ver,eyim
gözlerimle,göz,lerimle
söyleniyordum,söyle,niyordum
bundan,bu,ndan
hareketleri,hareket,leri
onunla,on,unla
hakiki,hakiki,
hüviyetine,hüviyet,ine
öğrenmek,öğren,mek
istifadeye,istifade,ye
kalktım,kalk,tım
sokulganlığımı,sokul,ganlığımı
etmez,et,mez
boşluk,boş,luk
bırakan,bırak,an
tavrını,tavır,nı
muhafaza,muhafaza,
dostluğumuz,dost,luğumuz
ilerlerse,ileri,lerse
ilerlesin,ileri,lesin
ailesini,aile,sini
vaziyetini,vaziyet,ini
merakım,merak,ım
arttı,art,tı
yaklaşmak,yaklaş,mak
attığım,at,tığım
muammalarla,muamma,larla
karşılaştırıyordu,karşı,laştırıyordu
mutat,mutat,
hastalıklarından,hasta,lıklarından
birinde,bir,inde
yarına,yarın,a
yazıyı,yaz,ıyı
göndermek,gönder,mek
istiyordu,iste,yordu
etmiş,et,miş
olurum,ol,urum
nesi,ne,si
uzadı,uza,dı
hastalığı,hasta,lığı
sürmüştü,sür,müştü
uğramıyordu,uğra,mıyordu
hademelerden,hademe,lerden
mutantlaşıyordu,mutant,laşıyordu
mahallesindeki,mahalle,sindeki
mevsim,mevsim,
ortalarıydı,orta,larıydı
çöken,çök,en
sokaklarda,sokak,larda
döşeli,döşe,li
yollarına,yol,larına
benzemeyen,benze,meyen
bozuk,boz,uk
kaldırımlı,kaldırım,lı
mahalleleri,mahalle,leri
geçtim,geç,tim
birbiri,birbiri,
yokuşlar,yokuş,lar
inişler,in,işler
sonunda,son,unda
şehrin,şehir,n
bittiği,bit,tiği
yerlerde,yer,lerde
sola,sol,a
saptım,sap,tım
köşedeki,köşe,deki
kum,kum,
yığılı,yığ,ılı
arsaların,arsa,ların
katlı,kat,lı
boyalı,boya,lı
bina,bina,
katta,kat,ta
zili,zil,i
çaldım,çal,dım
çocuğu,çocuk,u
babasını,baba,sını
yapmacık,yap,macık
buruşturup,bur,uşturup
dudaklarını,dudak,larını
bükerek,bük,erek
zannettiğim,zannet,tiğim
odası,oda,sı
kullanıldığı,kullan,ıldığı
açılıp,aç,ılıp
kapanır,kapa,nır
kristal,kristal,
takımlarla,takım,larla
büfe,büfe,
sivas,sivas,
halısı,halı,sı
kokuları,kok,uları
eşya,eşya,
pahalı,paha,lı
koltuklar,koltuk,lar
dolduruyordu,dol,duruyordu
masaların,masa,ların
kanapelerin,kanape,lerin
arkalığında,arka,lığında
işlenmiş,işle,nmiş
krem,krem,
dantel,dantel,
gemi,gemi,
totem,totem,
levhası,levha,sı
asılıydı,asıl,ıydı
şımarık,şımar,ık
rahatsız,rahat,sız
yatağından,yatak,ından
çıkamıyor,çık,amıyor
muameleye,muamele,ye
olmadığımı,ol,madığımı
kaş,kaş,
ister,iste,r
yattığı,yat,tığı
girince,gir,ince
taraflarına,taraf,larına
pabucunu,pabuç,unu
yatakhanesi,yatak,hanesi
koğuşu,koğuş,u
yana,yan,a
karyolaların,karyola,ların
dizili,diz,ili
durduğu,dur,duğu
odaydı,oda,ydı
yataklardan,yatak,lardan
örtülerin,ört,ülerin
altında,alt,ında
vaziyette,vaziyet,te
gözlüklerinin,göz,lüklerinin
selamlamaya,selam,lamaya
oturmak,otur,mak
iskemlenin,iskemle,nin
hırkalar,hırka,lar
çorapları,çorap,ları
sırttan,sırt,tan
çıkarılıp,çıkar,ılıp
atılıvermiş,at,ılıvermiş
ipekli,ipek,li
vişneçürüğü,vişne,çürüğü
adi,adi,
dolabının,dolap,ının
tayyörler,tayyör,ler
düğümlü,düğüm,lü
bohçalar,bohça,lar
şaşırtacak,şaş,ırtacak
kargaşalık,kargaşa,lık
hüküm,hüküm,
başucundaki,baş,ucundaki
komodinin,komodin,in
teneke,teneke,
tepsi,tepsi,
öğleden,öğle,den
kirli,kir,li
tabağı,tabak,ı
ağzı,ağız,
sürahi,sürahi,
şişeler,şişe,ler
tüpler,tüp,ler
ilaç,ilaç,
şuraya,şura,ya
oturuverin,otur,uverin
yatağın,yatak,ın
ayakucunu,ayak,ucunu
karşımdakinin,karşı,mdakinin
sırtında,sırt,ında
dirsekleri,dirsek,leri
delinmiş,del,inmiş
alacalı,alaca,lı
örme,ör,me
hırkası,hırka,sı
karyolanın,karyola,nın
demirlerine,demir,lerine
dayamıştı,daya,mıştı
elbiseleri,elbise,leri
bulunduğum,bul,unduğum
ayakucunda,ayak,ucunda
üst,üst,
üsse,üs,se
gözden,göz,den
geçirdiğimi,geç,irdiğimi
hisseden,hisse,den
yatarım,yat,arım
darmadağın,darmadağın,
sığamıyoruz,sığ,amıyoruz
mısınız,mı,sınız
liseye,lise,ye
baldızım,baldız,ım
kocası,koca,sı
kayınbiraderim,kayın,biraderim
baldızımın,baldız,ımın
derdi,der,di
malum,malum,
çıkmaya,çık,maya
zil,zil,
çalıyor,çal,ıyor
gürültüden,gürültü,den
bağıra,bağır,a
konuşmalardan,konuş,malardan
efradından,efrat,ından
birinin,bir,inin
aralık,ara,lık
kesik,kes,ik
dökülmüş,dök,ülmüş
şişmanca,şişman,ca
girdi,gir,di
eğilip,eğ,ilip
söyledi,söyle,di
daire,daire,
arkadaşlarından,arkadaş,larından
takdim,takdim,
refikam,refika,m
ceketimin,ceket,imin
cebinden,cep,inden
eğilmeden,eğ,ilmeden
mahvolmuş,mahvol,muş
gelmedim,gel,medim
kalkamadın,kalk,amadın
kılıcı,kılıç,ı
yollayıver,yol,layıver
uç,uç,
adımlık,adım,lık
vakti,vakit,
bacak,bacak,
bakkala,bakkal,a
soğukta,soğu,kta
desem,de,sem
dinler,din,ler
bulmuş,bul,muş
gider,git,er
çıktıktan,çık,tıktan
hastalandık,hasta,landık
gönderecek,gönder,ecek
bulamazlar,bul,amazlar
vazifeymiş,vazife,ymiş
kayınbiraderleriniz,kayın,biraderleriniz
vermedi,ver,medi
sualimi,sual,imi
bırakıyordu,bırak,ıyordu
değiller,değil,ler
onlar,o,nlar
bacanak,bacanak,
vekaletindendir,vekalet,indendir
okumadılar,oku,madılar
orta,orta,
şahadetnamesi,şahadet,namesi
keserek,kes,erek
diploması,diploma,sı
getirdiniz,getir,diniz
lazımmış,lazım,mış
sabahleyin,sabah,leyin
gönderecekler,gönder,ecekler
hastalığınızı,hasta,lığınızı
ederim,et,erim
kalkamıyorum,kalk,amıyorum
tecessüs,tecessüs,
alakamın,alaka,mın
sahi,sahi,
araştırır,araştır,ır
inandırmak,inan,dırmak
yapmaya,yap,maya
hazırdım,hazır,dım
heyecan,heyecan,
ifadesizliklerine,ifade,sizliklerine
bomboş,bomboş,
tebessüme,tebessüm,e
doğrulup,doğrul,up
ziyaretinize,ziyaret,inize
oğlum,oğul,m
sesinde,ses,inde
sıcaklık,sıcak,lık
geçenleri,geç,enleri
sezmişe,sez,mişe
efendiyle,efendi,yle
yakınlık,yakın,lık
oldu,ol,du
muamelesinin,muamele,sinin
açtığını,aç,tığını
iddia,iddia,
aklımdan,akıl,mdan
geçmez,geç,mez
gerçi,gerçi,
akşamlar,akşam,lar
daireden,daire,den
yürür,yür,ür
mobilyalı,mobilya,lı
içerdik,içer,dik
esnada,esna,da
konuşmaz,konuş,maz
havadan,hava,dan
pahalılığından,paha,lılığından
kaldırımların,kaldırım,ların
bozukluğundan,bozuk,luğundan
bahsederdik,bahset,erdik
çoluk,çoluk,
nadirdi,nadir,di
riyaziyeden,riyaziye,den
kırık,kır,ık
numara,numara,
almış,al,mış
der,de,r
lafı,laf,ı
değiştirirdi,değiş,tirirdi
hususta,husus,ta
sormaktan,sor,maktan
çekiniyordum,çek,iniyordum
karşılaştığım,karşı,laştığım
efradı,efrat,ı
tesir,tesir,
bırakmamıştı,bırak,mamıştı
aritmetikten,aritmetik,ten
hastanın,hasta,nın
holden,hol,den
ortadaki,orta,daki
sokularak,sokul,arak
arkamı,arka,mı
dönmemi,dön,memi
fısıldaşıp,fısılda,şıp
gülünecek,gül,ünecek
yaşlardaki,yaş,lardaki
kof,kof,
rastladığının,rast,ladığını
suratına,surat,ına
gülmeyi,gül,meyi
nevi,nevi,
üstünlük,üst,ünlük
alameti,alamet,i
sayanlardandı,say,anlardandı
düşeceğiz,düş,eceğiz
dayılarına,dayı,larına
uymak,uy,mak
çırpınıyordu,çırpın,ıyordu
gidişimde,git,işimde
gençtim,genç,tim
yaşımı,yaş,ımı
doldurmamıştım,dol,durmamıştım
insanlarda,insan,larda
itiyat,itiyat,
tanımadıkları,tanı,madıkları
gördükleri,gör,dükleri
telakki,telakki,
hayretimi,hayret,imi
uyandırıyordu,uyan,dırıyordu
vaziyetinin,vaziyet,inin
lüzumsuz,lüzum,suz
geldikçe,gel,dikçe
çocukların,çocuk,ların
değillerdi,değil,lerdi
mahluklardı,mahluk,lardı
yaptıkları,yap,tıkları
münasebetsizlikler,münasebet,sizlikler
esneyen,esne,yen
boşluğu,boş,luğu
tahkir,tahkir,
gülmek,gül,mek
suretiyle,suret,iyle
tatmin,tatmin,
edebiliyorlar,et,ebiliyorlar
şahsiyetlerinin,şahıs,iyetlerinin
varıyorlardı,var,ıyorlardı
konuşmalarına,konuş,malarına
ederdim,et,erdim
çarpma,çarp,ma
tarayıcı,tara,yıcı
arkadaşlarını,arkadaş,larını
kızı,kız,ı
becerilerilerini,becer,ilerini
çekiştirmekten,çek,iştirmekten
kendilerinde,kendi,lerinde
mevcut,mevcut,
giyiniş,giy,iniş
garabetlerini,garabet,lerini
başkalarında,başka,larında
alaya,alay,a
fıkır,fıkır,
gülmekten,gül,mekten
düğünde,düğün,de
giydiği,giy,diği
neydi,ne,ydi
logosunu,logo,sunu
vadisi,vadi,si
tersledi,ters,ledi
görseydin,gör,seydin
kah,kah,
baldızı,baldız,ı
umuttur,um,uttur
yaşlarındaki,yaş,larındaki
uğraşmaktan,uğraş,maktan
bulur,bul,ur
bulmaz,bul,maz
sırtına,sırt,ına
geçirip,geç,irip
alelacele,alelacele,
boyanarak,boya,narak
gezmeye,gez,meye
gitmekten,git,mekten
büfenin,büfe,nin
üstündeki,üst,ündeki
aynada,ayna,da
ondüleli,ondüle,li
tüllü,tül,lü
şapkasının,şapka,sının
yerleştirmeye,yer,leştirmeye
ağzının,ağız,nın
kenarını,kenar,ını
sayısız,say,ısız
buruşukluklar,bur,uşukluklar
kaplamıştı,kapla,mıştı
boncuk,boncuk,
mavisi,mavi,si
saniyeden,saniye,den
duramıyor,dur,amıyor
doğduğu,doğ,duğu
andan,an,dan
sebepsiz,sebep,siz
sıkıntısını,sık,ıntısını
aksettiriyordu,akset,tiriyordu
üstleri,üst,leri
başları,baş,ları
bakımsız,bak,ımsız
yüzleri,yüz,leri
benizleri,beniz,leri
anlayamadığı,anla,yamadığı
melun,melun,
düşmanın,düşman,ın
musallat,musallat,
ceza,ceza,
kızıyor,kız,ıyor
süslenip,süs,lenip
sokağa,sokak,a
çıkacağı,çık,acağı
elleriyle,el,leriyle
üstüne,üst,üne
dokunmamaları,dokun,mamaları
onları,on,ları
uzaklaştıracağını,uzak,laştıracağını
bilemiyordu,bil,emiyordu
hanımın,han,ımın
şube,şube,
müdürlerinden,müdür,lerinden
debriyaj,debriyaj,
türlüsüydü,tür,lüsüydü
kumral,kumral,
dalgalı,dalga,lı
ihtimamla,ihtimam,la
tarayıp,tara,yıp
berber,berber,
çırakları,çırak,ları
kabartan,kabar,tan
nasılsınız,nasıl,sınız
dedikten,de,dikten
savurmuş,savur,muş
yapıştırarak,yapış,tırarak
sallayan,salla,yan
adamdı,adam,dı
sabit,sabit,
yahu,yahu,
söyledikleriniz,söyle,dikleriniz
bilirsiniz,bil,irsiniz
diyen,de,yen
dolaşırdı,dolaş,ırdı
sanayi,sanayi,
mektebini,mektep,ini
bitirdikten,bitir,dikten
dericilik,deri,cilik
tahsil,tahsil,
adalar,ada,lar
gönderilmiş,gönder,ilmiş
mühim,mühim,
tavırları,tavır,ları
muvaffak,muvaffak,
meziyetleri,meziyet,leri
itimatla,itimat,la
makamlara,makam,lara
bilip,bil,ip
bilmediği,bil,mediği
olmaz,ol,maz
fikirler,fikir,ler
yürütmek,yürü,tmek
istisnasız,istisna,sız
herkesi,herkes,i
etrafındakileri,etraf,ındakileri
kıymetine,kıymet,ine
inandırıyordu,inan,dırıyordu
reaksiyon,reaksiyon,
illetinin,illet,inin
oldukları,ol,dukları
enişteden,enişte,den
geçtiğini,geç,tiğini
zannediyorum,zannet,iyorum
tepkime,tepki,me
tıraş,tıraş,
nezareti,nezaret,i
sıkı,sık,ı
ütületiyor,ütü,letiyor
ayakkabının,ayak,kabının
şıkını,şık,ını
çorabın,çorap,ın
fantazisini,fantazi,sini
cumartesi,cuma,ertesi
gününü,gün,ünü
hasredebiliyordu,hasret,ebiliyordu
sonraları,sonra,ları
maaş,maaş,
karısının,karı,sının
giyimine,giy,imine
yetmekte,yet,mekte
kayınbiraderin,kayın,biraderinin
liradan,lira,dan
masrafı,masraf,ı
ücretine,ücret,ine
